phi0;phi1;phi2;phi3;phi4;phi5;phi6;phi7;phi8;phi9;phi10;phi11;phi12
233.42;232.16255657560006;231.70011411643762;231.03942220059872;230.03026861513885;229.49883755029464;228.93697132586428;227.87901189369455;226.70235515284907;210.07536575415895;209.72822554695188;219.87262030576036;218.8860191383046
234.05;232.75234105972208;232.27537466346337;231.59539660690106;230.56495389961603;230.02314214492063;229.4555396154371;228.3970334612353;227.22531370433592;210.56825976260816;210.22482889892868;220.40450707889613;219.4237891666872
234.68;233.36098801258467;232.86870242692527;232.16760036364875;231.11091891427836;230.55768822474465;229.97940216505;228.91532272694613;227.74607804073565;211.05689845036378;210.7161258289146;220.93102742134892;219.95835238927486
235.3;233.97965028354906;233.4810866699557;232.75758004107917;231.67078614311146;231.10350011192827;230.51312496208;229.436340907562;228.26574234571808;211.54272227314127;211.20361999570994;221.45221452135348;220.48853165204062
235.93;234.59893999572776;234.10128053710687;233.3664132336795;232.24660801291944;231.6631788591684;231.05800525271056;229.9635798043128;228.7860083732043;212.02689665257316;211.68872464259087;221.96873595461403;221.0138095262992
236.55;235.22325320356035;234.72034967041546;233.98480647104077;232.83992044984475;232.23878425032126;231.61654361709367;230.49945667170155;229.30937345369694;212.51085836607353;212.17249849020445;222.48159420677632;221.5343144977077
237.18;235.84554336764634;235.3459422297624;234.60376847705055;233.44652158247436;232.8318592364412;232.19083380725894;231.04642956398393;229.83829932836568;212.99662028208306;212.65654109040605;222.99184209453787;222.050651446047
237.8;236.47144971160094;235.9674267370335;235.22831011536198;234.05967194328377;233.43827898396435;232.782461219497;231.6067781576779;230.37524609975154;213.486375139512;213.14304326738844;223.50076367931445;222.563669409585
238.42;237.09458577583186;236.59441183824663;235.85027916791236;234.67885780606184;234.05133908750744;233.38774105587817;232.1824421804142;230.92259368105215;213.98237756764658;213.63419858445408;224.0100136923577;223.07445454612517
239.03;237.71625091740435;237.21660888620895;236.47646924180475;235.299518301281;234.67044280408888;234.0002016047833;232.77260735484097;231.48252634743528;214.48685532747223;214.13228796318782;224.5214715661835;223.58440292771942
239.63;238.3324447038677;237.83814426317906;237.09929917132789;235.92310856297826;235.29108242296616;234.61879339267284;233.3736892851329;232.05589568406003;215.0019084498414;214.63951627598357;225.03717545911275;224.09517409333924
240.23;238.94104304403905;238.45303490799705;237.72103973064708;236.5462959737808;235.91463311665623;235.23927520378584;233.9833447803502;232.6415817289813;215.52878619705078;215.15793841358575;225.55922598135996;224.60863395728288
240.82;239.5456084650954;239.0600981690155;238.33701606452817;237.16871679146197;236.5378253990684;235.86258940652462;234.5983012965334;233.23792086292306;216.067247862678;215.6884567704871;226.08968901196315;225.12677636034374
241.4;240.14334219959073;239.66405421365596;238.94549201846766;237.78772309354952;237.1602565620621;236.4857910842308;235.2173500886195;233.84253438897213;216.61620301054168;216.2303384718157;226.630132604604;225.65163440944448
241.98;240.73275819887198;240.26026994495163;239.5501644539611;238.40115004450922;237.7793087914031;237.10828162380628;235.83843230869283;234.45356358881537;217.17383160969771;216.78233913138203;227.18115249513323;226.1849877233679
242.55;241.3177577686178;240.84802707241292;240.14772054523579;239.0099385433443;238.3928111771304;237.72759881253813;236.46020410140378;235.0690607976498;217.73837309125904;217.34239087119474;227.7425511117168;226.7279706178312
243.12;241.89572202104205;241.43235390464844;240.73703077643876;239.6127757151284;239.0016628890081;238.34154929240376;237.08077401646017;235.68734671042935;218.30803387210798;217.90886543600894;228.31332933445503;227.2809914321085
243.68;242.46995076344945;242.00876593349557;241.32214746112498;240.20844583506133;239.60458071554442;238.95079392009413;237.69810277680918;236.30664773533192;218.88117115249258;218.47989805987288;228.89219756754665;227.84369133695145
244.24;243.03750573323407;242.58246203838988;241.89993914947604;240.79852437150453;240.2003480269452;239.55419929582334;238.31147320478294;236.9250721982107;219.45613781354368;219.05394151181497;229.4776280233539;228.4152041670453
244.79;243.60151716072448;243.14851880854633;242.47428439096402;241.3820929009853;240.79050284964262;240.1505552035792;238.9199643228065;237.54125042335392;220.03121380105082;219.62930566567687;230.06810428012824;228.99430312436238
245.35;244.15895674380909;243.71203125147326;243.04165485673997;241.96077460606662;241.37415970106306;240.74118788766995;239.52251352996447;238.15401215644394;220.60496930847737;220.20425758155906;230.662085004113;229.57960354469597
245.91;244.71759725103888;244.26798929145625;243.60577878368056;242.5334632162485;241.95290812266617;241.3253823032568;240.1192279047355;238.76223498911975;221.1761966236094;220.7774979686783;231.2580013923369;230.169635367439
246.49;245.27687540742775;244.82728421702402;244.16303109006043;243.1016139541369;242.52567799468702;241.9045503982314;240.70981197934103;239.36534295161562;221.74379461793262;221.3478585444825;231.8544521217881;230.76287471015067
247.07;245.8458728256197;245.38655828238132;244.72200226716214;243.66399031730623;243.09389067498722;242.47781332327554;241.29480630874122;239.9628847417158;222.30702995261223;221.91426709400145;232.45017743801665;231.35786449427172
247.66;246.4200308354611;245.95792782288314;245.28122832572075;244.22456249238425;243.65634530294562;243.04641518014205;241.87405644768458;240.554849882616;222.86537327435758;222.47613618340299;233.0440282583938;231.9532551973612
248.26;247.0016192869525;246.5327661114765;245.85067316401916;244.7844214472899;244.21694272164464;243.60934351928876;242.44809273853002;241.1411639115354;223.41863318751226;223.03296146629634;233.6350909247015;232.5478065513832
248.87;247.59184339188826;247.11600134183917;246.4246566083664;245.3493593424705;244.77681157932145;244.17012056088961;243.0166901076398;241.72202116797746;223.96669774049803;223.58468628970246;234.22260182451944;233.1404563146175
249.49;248.1913430760208;247.70793046206933;247.00642546088025;245.91908988973015;245.34168149890337;244.7300594040659;243.58145831450415;242.29742958560513;224.50964534747104;224.13117489292392;234.80605706723833;233.73030502022442
250.12;248.8004581177779;248.30927707121182;247.59674421188086;246.49519875716052;245.9113468653321;245.2945493303048;244.1438618611822;242.86810902067137;225.04750822040876;224.67259790428992;235.3850622877789;234.31666881943536
250.76;249.41936892774547;248.92028731029765;248.19634294154665;247.07883652380764;246.4873693256609;245.86381587248945;244.70728698730625;243.4351102831206;225.58073304565465;225.20892793984882;235.95942224318262;234.89902165333328
251.4;250.04817129770092;249.54112555422427;248.80554449368188;247.67093097353563;247.07090497134206;246.43931771547028;245.27357231715112;244.00052215164754;226.1101115937181;225.7408157995433;236.52898128621763;235.47701778197234
252.06;250.68222574367908;250.17187086313848;249.42453835998796;248.2720893715555;247.66288464783574;247.02223426882867;245.84437044062187;244.56632222520471;226.63718411880043;226.26911394954337;237.09388939680014;236.05041507988383
252.73;251.32844955242706;250.80673261067088;250.0534211036522;248.8826976318875;248.26391995955163;247.6135155326076;246.42110225857627;245.134343654279;227.16368528994835;226.79565877500835;237.65455736165467;236.6191851478047
253.4;251.98582521772764;251.455728323242;250.68733519861073;249.50298836024018;248.87439984700944;248.21379918829965;247.00495809896825;245.7062363673;227.6913303686678;227.32214115054748;238.21196561816913;237.18353897506043
254.08;252.64912213291004;252.1151483731456;251.33394052407658;250.1304972303645;249.4945590123616;248.82349334463575;247.59685769073127;246.28344602581922;228.2217170047141;227.8502868375807;238.76737524873988;237.74410695662908
254.76;253.32025337293857;252.77939109362552;251.99132948203498;250.76812407837036;250.12196932322655;249.4428460666408;248.1974702519651;246.86718454355793;228.7562781749891;228.3816383266743;239.32224043354307;238.30186325840853
255.46;253.99554436832713;253.4522028662009;252.65448590355314;251.41622159162893;250.75945916786077;250.06963545219935;248.80725878645788;247.4584226361833;229.2962478989044;228.91758144301352;239.87805353836515;238.85804368929948
256.16;254.68242474201705;254.12809869614054;253.32576733453942;252.0722978474324;251.4074144326895;250.70630070948542;249.42537165480587;248.05790536963866;229.8426447462189;229.45928484519075;240.43627311665713;239.41402390053025
256.84;255.3754586744954;254.8176588739821;254.00093179732468;252.73643034317323;252.06338178631515;251.35338595581177;250.05256855540227;248.6656681630463;230.39627547632952;230.0077024813838;240.99826277275142;239.9712247311235
257.52;256.0623792415581;255.51154026834044;254.68821030137465;253.40640796548598;252.72740478781304;252.00866884597173;250.68950362904909;249.28206833742675;230.95744355132365;230.56357773804226;241.56524557825816;240.53103582299613
258.18;256.7460538231588;256.1967626625605;255.38104515919716;254.08555220723773;253.39730255888884;252.67201832634498;251.33542256765529;249.90759513370335;231.5264711952152;231.12702466537533;242.13826905622884;241.09475602502576
258.84;257.41862420664984;256.8800596377009;256.0674741040209;254.7719502219076;254.0763228058231;253.3414114800369;251.9898762348103;250.54218510434865;232.10376698651854;231.69845511778516;242.71801907476151;241.66354719507353
259.47;258.0852986452431;257.55001314738377;256.75126748612087;255.45836462446766;254.76262188491026;254.0196898541944;252.65164490478944;251.18560338455381;232.6894353836084;232.2782762633343;243.3050938735902;242.238311741654
260.1;258.7347715028932;258.2158876193585;257.42341457035354;256.14339031762756;255.449034740987;254.7053708502852;253.32149742238886;251.8371773935474;233.2833708398859;232.86646222705974;243.90002379515298;242.81978627897772
260.73;259.3751109163814;258.8613591169922;258.09028323087244;256.82159246799165;256.1340790359485;255.3917273085494;253.999100230775;252.49687518414362;233.88512962760177;233.46287315929712;244.50311626971387;243.40859498800407
261.38;260.0106007871132;259.5004465002903;258.73914610889807;257.4937897343328;256.81237293920947;256.07687272003784;254.6809891954103;253.16453076042427;234.4945372982696;234.06693449589963;245.11448529731618;244.0051893973218
262.05;260.6528964106439;260.13505871699033;259.3797828761644;258.15362361591826;257.48465196121805;256.7556946069077;255.36447265379667;253.8385122870847;235.11143245854598;234.67864406040113;245.733962507294;244.6098370576961
262.72;261.30818634554225;260.77922879484447;260.0153499644411;258.80328618693346;258.14465273165985;257.42847782817984;256.0456736101222;254.51671689451223;235.73477162501283;235.29777190774723;246.3614430874405;245.2225679107264
263.41;261.9703758100648;261.4372315451086;260.65815649656156;259.44548047234133;258.79445393753326;258.0894636261945;256.7227528882672;255.1962532125611;236.36291802298587;235.92292428105773;246.99676086034538;245.8433384473001
264.11;262.6456093782038;262.10044240610483;261.31375069591076;260.0879991477255;259.4367502314531;258.7401267271613;257.39195211964403;255.87469751287492;236.99355052034912;236.5523597729827;247.63923382400594;246.4720382950816
264.8;263.33245926001166;262.778609050141;261.97575434092704;260.7374456984615;260.07926592471034;259.38306777502925;258.05207527963364;256.5490328936612;237.62439160433257;237.1835076476874;248.28773241647656;247.1082455016232
265.48;264.02078665627215;263.4675773063811;262.65135920243875;261.3935454421546;260.7286195329131;260.02561624650906;258.70378535270873;257.21705173187115;238.2528202136154;237.81421664122146;248.94051565758113;247.75115241537975
266.14;264.7052082154888;264.15574835757405;263.33820940428564;262.05997968757265;261.3846288111878;260.67444544453434;259.3510095191646;257.8778222300212;238.87658469948516;238.44166341839613;249.5956511557154;248.39944265221908
266.79;265.37817521824223;264.83925518565644;264.0261711051738;262.73723102924674;262.05092325819584;261.3299014191339;259.99901957678446;258.5325721363072;239.4943342763532;239.06384247328742;250.2508335147948;249.05146405873697
267.42;266.0403699018536;265.5096508783658;264.71038401603744;263.4201570982822;262.7280276683323;261.99536064335774;260.6506754694603;259.1843265542971;240.10633935629627;239.67968491378426;250.90387361349886;249.70520841633663
268.04;266.68746416464535;266.1698448327045;265.38296969267;264.10376498166073;263.4108756691449;262.67156766461557;261.3090900555494;259.83603718325855;240.71452429236132;240.2900377968223;251.55304422103853;250.35856890116298
268.66;267.32185028049935;266.813743277027;266.04512769449644;264.7815329098189;264.09447336252737;263.353903905355;261.97621656846314;260.4907273487211;241.321347243951;240.89728931127397;252.19768972691242;251.00964559543476
269.29;267.9494888101376;267.44580875236096;266.6919202190115;265.45103014655655;264.77231946761384;264.03740439002127;262.650790405736;261.1509447797176;241.92949631085156;241.50392774274252;252.83841274956455;251.65721682013955
269.91;268.5782349511022;268.07236727833913;267.3263198835131;266.1084976232173;265.44192866235613;264.71568622686743;263.32973510613937;261.81754283572576;242.54145230063094;242.11272722212072;253.4766101387683;252.30105527223705
270.54;269.20287884926466;268.70164711281495;267.9541212043226;266.7537429566045;266.0995589589912;265.38596374349237;264.0083552405825;262.48962828924294;243.1585986658953;242.7260422649895;254.1142565251863;252.94181893114293
271.17;269.83003494455494;269.32516002168353;268.583166699214;267.3897458347679;266.7449703742611;266.0445686466857;264.6828904774122;263.16461804539387;243.7808787589689;243.34483822739642;254.75348456809976;253.58088344781228
271.81;270.45852492957704;269.95320491366124;269.2075565048869;268.02206244504544;267.3810994205465;266.69099676443;265.34962555087947;263.83940579295756;244.40671031880458;243.96861843228484;255.39594344795313;254.22003709828343
272.45;271.09241350996666;270.5818034841845;269.83502207763;268.6501791537063;268.01346715544486;267.32791946675974;266.00641748218476;264.5106145742561;245.03366125776128;244.59533321438943;256.0423851090996;254.86099234129
273.09;271.7291685576599;271.2169826225367;270.4634410717077;269.2779508675136;268.6416408702047;267.96063821169315;266.6534806008091;265.1754158666689;245.6588386862471;245.22238583199083;256.69238205403866;255.50493808475014
273.74;272.3674456002875;271.85412213120446;271.09754874928444;269.906065533316;269.26941797482937;268.5891621707136;267.2935201089632;265.83233352628673;246.27952035763246;245.8467558873852;257.34458575953056;256.1521821770248
274.4;273.01122111563535;272.4926766881556;271.73420772263216;270.53735550885483;269.8975281139493;269.2169968286341;267.92792111848314;266.481749785254;246.89386170515388;246.46584950454445;257.9969308730769;256.8021296224158
275.06;273.66260647578815;273.1377259155761;272.37246183577685;271.17149016944677;270.52877544800356;269.84508573891605;268.5591069652614;267.12449260002256;247.50144908410175;247.07814473597185;258.6471119970388;257.45338397288094
275.72;274.318032400168;273.7906570472408;273.016434059791;271.80780746179244;271.1628713896573;270.4760896818911;269.18877642128814;267.76209898457313;248.10263869965894;247.6837051228799;259.2931528332527;258.1040533361536
276.4;274.9756037243151;274.4466916046261;273.66794523387046;272.4481806078513;271.7991588937753;271.10994735124524;269.81909929841953;268.39617784533533;248.69848478485832;248.28301287854993;259.93394053157755;258.7521998125598
277.08;275.64369487365724;275.10463784047107;274.3232628497841;273.09445507534093;272.4394772515323;271.74604761003195;270.45115295893686;269.0285873800394;249.29032908489313;248.87736852229662;260.56905697137717;259.39633521495944
277.77;276.31737168610397;275.7752039566326;274.98079245796026;273.7455209229111;273.0856718478186;272.38604091715143;271.08518800467084;269.6608387484383;249.87976464817348;249.46813154934443;261.19883535502515;260.0355546209733
278.47;276.99870463843223;276.4496396587528;275.649292330209;274.400011499609;273.73667237209565;273.0317576363156;271.72214046652573;270.2938828623194;250.46826246142496;250.05699556572486;261.82407762870776;260.66962797706026
279.18;277.68879308215486;277.1326552735714;276.3227872226928;275.0619246968919;274.39111614732434;273.6823509856466;272.36338427847556;270.9286640197444;251.05691195770598;250.6453357081847;262.4459859412779;261.29888774525386
279.9;278.3882207348782;277.8244692142006;277.0042938341347;275.7299742861794;275.05292917994365;274.33649804346743;273.0092060183333;271.56631746806937;251.64666518089706;251.23411839847208;263.06584877958903;261.9241404307177
280.61;279.0972975304499;278.5257543184252;277.69447409677184;276.40515388206103;275.72089513724524;274.9977203289249;273.65910418506564;272.2076012681867;252.23854164555232;251.82428948999672;263.6848297310826;262.54645525400184
281.31;279.8068073408491;279.23673198555736;278.39399911989517;277.08828136207757;276.39597799850986;275.6651666125897;274.31454711802877;272.8527136756885;252.8333563017223;252.41690021252762;264.30400176235514;263.1669528725364
282.0;280.5118567210519;279.9458836956425;279.10316158037887;277.7800968407567;277.07899760049713;276.339660992068;274.97586739785146;273.5024174278397;253.4315139710999;253.01266378457;264.92442848952066;263.78672794874785
282.67;281.209847421105;280.64993226589814;279.81231499436706;278.48110336432194;277.77069512680686;277.022023632464;275.64363827260905;274.15728408117826;254.03361753974445;253.6118522458558;265.5470272035751;264.4068582225444
283.34;281.8947095141204;281.3464450797424;280.5171726656718;279.1864263987594;278.4715768170756;277.71300180376613;276.3185538913704;274.8178859440364;254.64022349470466;254.21521093016875;266.17243268944736;265.0283339774039
283.99;282.57260077115865;282.02846484714496;281.2150081121528;279.8915028673395;279.1768402932579;278.4131203196342;277.0013344134474;275.4848494761849;255.25187255698054;254.8232150155465;266.8013054947771;265.65195172401036
284.65;283.23741006337474;282.7053489072103;281.89953461300405;280.5927427861449;279.88191926960275;279.1179873203801;277.6926043486801;276.15884278163486;255.86913269088066;255.43643344287574;267.43421382911333;266.2784338632124
285.3;283.8999636310997;283.36721242272887;282.57762997495865;281.2851273446146;280.5832106700227;279.82304996168773;278.39053198077426;276.84051458921056;256.4926065744837;256.0554337559939;268.0717120767429;266.9084187502863
285.96;284.55662914110303;284.0299343365235;283.2420661850921;281.9699409810623;281.2757146689017;280.5246319774449;279.0919532143666;277.5294112076833;257.1228973019518;256.6808337602224;268.7143471659489;267.5424989701578
286.61;285.2148586423161;284.6851223180656;283.90505980925417;282.6439579358723;281.9606314328149;281.21783553676437;279.79345317368933;278.22387432176475;257.759941283216;257.313230215752;269.3626831175918;268.18124222153244
287.26;285.8692282226505;285.34409383253177;284.5614849596429;283.3121343399789;282.6347945536474;281.903390888854;280.4908908655905;278.92146492262015;258.4027132090861;257.95227521504074;270.0172866285465;268.82521419842016
287.92;286.521548318584;285.9973407187906;285.22005288372424;283.97408451397786;283.3030512393959;282.5784319056436;281.18251046266863;279.6189875639403;259.0493793352328;258.59665178985557;270.6783413584668;269.47498114146595
288.57;287.17747055531373;286.64943471370265;285.8741431370889;284.6342426522694;283.9650859834758;283.2472113982645;281.86601248747746;280.3138866300418;259.6973657412372;259.244303695048;271.3454196653131;270.1309007566027
289.21;287.8306150580582;287.3062908934846;286.526553532442;285.2911858103785;284.62526928697906;283.90976589895234;282.54230573946353;281.00372034445763;260.3442267654334;259.89243412223533;272.0174263913698;270.7929026774931
289.86;288.47759433410556;287.95852989047836;287.18270506992064;285.9457273503607;285.2822558953138;284.57013192912035;283.21187191925094;281.6875360755713;260.9876304434251;260.5387485979215;272.69257344217175;271.46035795130433
290.5;289.1259904342291;288.604225997889;287.8355641917952;286.6011219239959;285.9368302235689;285.22737895885086;283.87693331768037;282.36501867276223;261.626185309673;261.1808990157947;273.3688607387373;272.1320058079616
291.14;289.7704484728193;289.25328079188694;288.4823956135898;287.25517312555615;286.59221379774493;285.88215924797237;284.53816847154917;283.0369807371703;262.2592142891825;261.81790579731506;274.04415465462665;272.80618249978903
291.77;290.4128155370252;289.89661739981005;289.1310980103595;287.9053990322818;287.24628286637096;286.53749633243984;285.1962430513421;283.70417528578315;262.88697220553104;262.44922211206995;274.71680931547115;273.48096816070677
292.42;291.0493820201145;290.5387479328192;289.77528507827947;288.55481772951435;287.89656030975044;287.19166311554835;285.85297723794366;284.3673165149205;263.51000362683016;263.07544794021567;275.3856512761259;274.154592270222
293.09;291.6922492875471;291.1739570027638;290.4177415653513;289.2014645243848;288.5459905227359;287.8422402750718;286.5084543154902;285.02761016959744;264.12893093222584;263.6971039919003;276.05025123233844;274.82560975771673
293.77;292.3478427455737;291.8186925744145;291.0540993272262;289.84589114588454;289.19267464313657;288.4917588728263;287.1615321864718;285.68576312332755;264.7447010301119;264.31485642042156;276.710595963772;275.4931292197747
294.46;293.0148837164567;292.4769349370884;291.6975070434059;290.48604259999047;289.83713153761016;289.13866142069327;287.81286728713496;286.341660484725;265.3580725257754;264.9297730148397;277.3669744128368;276.1567379271946
295.17;293.69269326657036;293.1461224283316;292.3533981630897;291.12791933698526;290.47734072750643;289.7833067794965;288.4620320229639;286.995530174685;265.96924112741374;265.54247925965046;278.02001459944313;276.81640561328885
295.89;294.38560125174;293.82603542759;293.0204782228929;291.777221389911;291.1191951027585;290.42385782470285;289.1089838811531;287.64730877392003;266.5784131176858;266.15298582047853;278.6703525805465;277.47246082586776
296.61;295.0912163294758;294.5221136871003;293.6983572431854;292.4359428600609;291.76839728261206;291.06561176412697;289.7528016312905;288.29694215491253;267.1856222507329;266.7615832039833;279.3183729615217;278.12539972778904
297.31;295.80357843359235;295.23005537991037;294.39155098275427;293.10481467828015;292.42699109944374;291.71423997563204;290.39560885264166;288.94399081108054;267.7908475862358;267.36819461808335;279.9644180741034;278.775657674897
298.0;296.5101422830458;295.94349589354863;295.0971551731716;293.7865731112062;293.0957250900582;292.37206583363024;291.04126627632814;289.5891543851077;268.3938159557116;267.97282316974594;280.60864571508256;279.4236193180703
298.68;297.2089371138577;296.64838210270574;295.8093536551882;294.4809658703751;293.7773088657119;293.03995923338005;291.6928818787736;290.23453744787236;268.99485505973666;268.5750767385579;281.2511391967757;280.0695456560644
299.35;297.89891651856016;297.345690872617;296.5153988356973;295.18479273167014;294.4715298569026;293.7204880159086;292.35246777745095;290.8826905282729;269.5953524690275;269.175592948022;281.891766841333;280.71360083548774
300.01;298.5795248910024;298.033882195469;297.21409229813787;295.88979493699316;295.1752279038476;294.4136538727399;293.0223081955281;291.5359248612409;270.1973360282251;269.77608226279375;282.5306839562916;281.35578775691283
300.67;299.25046722354676;298.7126406210721;297.903948175794;296.5914545470647;295.8802126204567;295.11654029929986;293.7035697323927;292.1965396764797;270.8029126739025;270.3787091772303;283.1686340166898;281.9961923938908
301.32;299.9162772234315;299.3816761289814;298.5844655112813;297.28686012195726;296.5819168200796;295.82136331972237;294.39541972748845;292.86633081244105;271.4142097309585;270.9855558460808;283.8068896649242;282.63525910652754
301.98;300.5746717862118;300.0466992295655;299.2553208513394;297.974377380704;297.27740685928836;296.52330785858254;295.09362186304554;293.54592588579544;272.03305716160025;271.598769042503;284.44699455035726;283.27388372955295
302.63;301.23381935460975;300.703476685297;299.9212683428205;298.6530665652485;297.96503103271573;297.2192952875494;295.79365643713146;294.23379076457326;272.6604743402601;272.22004232398933;285.09068822467;283.9133152042052
303.28;301.8886763968465;301.36320246958707;300.57949921925086;299.3250047498674;298.6438400351187;297.9075639412423;296.49170935824003;294.9270643968214;273.2958896708572;272.85010479171;285.7396714144917;284.55506989041237
303.92;302.5412553181799;302.0168717269267;301.23898806553046;299.9896803174934;299.31587035714085;298.5871019131892;297.18497148927696;295.6224621574519;273.93737273959647;273.4878248271567;286.3952543164109;285.20076464148286
304.57;303.18793429007184;302.66918464841314;301.89357970869884;300.6516077765871;299.98064455174153;299.2597107817109;297.8715136930758;296.3169107493741;274.58226188875665;274.1309280907858;287.0577893421106;285.8518491603116
305.22;303.83617093908185;303.31448915434123;302.5462538001251;301.3096484607821;300.64261018544937;299.925088723585;298.55123354815134;297.0078453910193;275.2277676501623;274.776586162883;287.7266073322656;286.5091750455689
305.86;304.48523466073294;303.9634411329437;303.192726361271;301.96484573419946;301.300703503067;300.5873173129401;299.2239309975163;297.693795683078;275.8713634638115;275.42202634607423;288.40021061813883;287.17276497123163
306.5;305.1300471832489;304.6125321155801;303.8412853603093;302.61542034627956;301.955939612326;301.24572929845147;299.8915024513961;298.3738558228284;276.5112766484951;276.06482805617065;289.0766315897531;287.84181291294203
307.15;305.7726024661513;305.25630085917777;304.4902920252839;303.2649270152357;302.6065767349047;301.9012101436941;300.55458904317464;299.04836543552517;277.1463395862091;276.70349757019034;289.7537443691938;288.51487969694807
307.79;306.41864957902203;305.89856010456754;305.13489096230245;303.9141687643868;303.2560985632006;302.55222052805516;301.2139515406041;299.71779815003606;277.77634951715504;277.3370076764394;290.42968415303255;289.190151845342
308.42;307.0618603866757;306.54553131071265;305.77752104116934;304.56095058735644;303.9053440682022;303.20185706586864;301.86922449114513;300.3827552125107;278.4015220455313;277.96551058746314;291.1028964599656;289.8657879040412
309.06;307.69887486833505;307.18782472646376;306.4238041928275;305.2055326693664;304.55215892905363;303.8511327042232;302.52173761624516;301.04340822523716;279.0222962257613;278.5892492010884;291.77246840395736;290.54010284018455
309.7;308.33728966142013;307.8235513522215;307.06672996868156;305.8510160382784;305.19677095254224;304.4981371948821;303.1726655312626;301.70044351012956;279.638929346873;279.208747028051;292.43790449775224;291.2118324975869
310.33;308.9764479714098;308.46262195424396;307.70359763620286;306.4951443038726;305.84224263674554;305.1429335841204;303.82167237220625;302.3547644084109;280.2519264964974;279.82414673414354;293.09906867320797;291.88013170103136
310.97;309.61131071706;309.10180166158796;308.3423190803061;307.13542564764845;306.4863889175318;305.7883532294644;304.4686175983789;303.0067235034311;280.8620106612615;280.43610944973307;293.7559136485595;292.54454179068733
311.6;310.2485830127924;309.73561123542396;308.981426154424;307.7748805013714;307.1267220899649;306.4325976369101;305.1148158358219;303.65645421229675;281.46964786251635;281.04538479400287;294.4086865622274;293.2048283379552
312.23;310.8824443501438;310.3737283014741;309.6160753647426;308.4141510891513;307.76618872190807;307.0732322127582;305.76005739567677;304.3046149338635;282.0750817193747;281.65231668368193;295.057880770556;293.86101940359623
312.86;311.51449458664285;311.0065514054956;310.25364278699215;309.0509731075973;308.4054619386327;307.712788847547;306.40304318181836;304.9514782502249;282.6787956505085;282.25710555418686;295.7039815679344;294.5133966686057
313.49;312.1455831912685;311.63841309218844;310.88721784994846;309.688190067359;309.0423168275537;308.35208390473184;307.04434991080035;305.596618219822;283.2811235348667;282.8603566642025;296.34742178937364;295.1623527982188
314.11;312.77616120264986;312.26931309466727;311.51935110117984;310.323477421303;309.67952893195934;308.98912683529323;307.684671640409;306.24005452692353;283.88192445165873;283.4622870486249;296.98876910478316;295.808302353146
314.72;313.4017777606055;312.89981255266497;312.1504465695557;310.9570936200032;310.3148420967333;309.6263259030048;308.3233879316894;306.88210657736147;284.4811610424751;284.0626016668539;297.62849434172426;296.4517433498455
315.34;314.02006961241625;313.5242378717214;312.7810404932506;311.58937424656654;310.9484810516835;310.2617843972166;308.9613613263071;307.5226760681739;285.0790134486352;284.66137410697866;298.26677554125314;297.0931589848318
315.96;314.63916264484396;314.1410333945665;313.4064435159834;312.2207611982561;311.58077989337846;310.8955635675579;309.5981033195961;308.16209173845533;285.6754851850687;285.258830387404;298.9037445571527;297.73286612250376
316.59;315.25868107645175;314.76068693053963;314.02460329943153;312.8489776526075;312.212179073478;311.52797648475786;310.23339458978455;308.8003191078512;286.2707763276344;285.8548782229521;299.5395524675981;298.3710807828994
317.23;315.88311572638554;315.38017240190374;314.6440200805111;313.4718657267993;312.8404382080598;312.15945378438306;310.8672764969278;309.43724154426604;286.8649359651415;286.44984356715037;300.17423385302436;299.0079835879763
317.87;316.514851064192;316.005814460136;315.2634946646895;314.0929145870478;313.4633983079657;312.7879609137622;311.4999810067929;310.07281263433794;287.4579107105242;287.04365630316545;300.80791879633983;299.6436755563463
318.53;317.1504628145937;316.6390363226694;315.88815919843944;314.7131293401193;314.0844727978647;313.41134847292847;312.1306303021074;310.70710968876233;288.04965382558765;287.63627024702583;301.44063767022794;300.27827354879565
319.19;317.7975134980948;317.2752311133482;316.52002475232575;315.3357017444761;314.7046990799741;314.03260121010084;312.75772394507067;311.33978551691575;288.64019573450554;288.2276384219129;302.07237683216556;300.9118472837483
319.85;318.4506378591888;317.92493021514656;317.1555333731208;315.9631979883471;315.3272400229215;314.6529065917939;313.38195763416263;311.96998037387345;289.2293370653843;288.81782457742736;302.7031081310674;301.54442104179543
320.5;319.1069871328844;318.5788902071315;317.8029833300542;316.594939473078;315.9546698163969;315.2752752603077;314.0042678582382;312.5975258228909;289.81648807827406;289.4065160532546;303.3328442622747;302.17599052441744
321.13;319.7603583774787;319.23582237322506;318.45591150275817;317.2350038623195;316.5863534815133;315.90231503877715;314.6266066991762;313.2227445052675;290.4013407202347;289.9930038112685;303.9614749875209;302.8065606959958
321.76;320.40276769951737;319.8883248905937;319.11220904898437;317.88188393930085;317.2263054855654;316.5336408416609;315.25124731743654;313.8466832581158;290.98398245660155;290.57715244492846;304.5886634566501;303.43607372701575
322.38;321.03935662005335;320.5282718630471;319.76531306602493;318.5337537247813;317.8730926573542;317.17292810261216;315.87916128410006;314.47093395114723;291.5650770734771;291.15914537829417;305.2141509134227;304.06431970124
322.99;321.6681647627424;321.16404154869497;320.4073453870485;319.1862774498229;318.5248942851798;317.8191373242827;316.51264409542426;315.09681276579295;292.1458195132103;291.73985322001414;305.8378362042113;304.6910620810461
