rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
15.095701794452635;15.078574140578988;15.05334207748266;15.013338168613668;14.991871837556461;14.968899657026405;14.78177289143975;15.9615310738689;15.925772564731359;13.79027852523748;14.551538865549606;14.372540474481793;0.0
15.1171167087121;15.099880280059491;15.074574941035943;15.034533655308659;15.013050305936657;14.990101579917047;14.802923004264542;15.984667173953712;15.949030131650085;13.810476948567414;14.573048942456625;14.393841804699314;0.0
15.138733188687754;15.121321731161165;15.095869466521446;15.055748945585975;15.034245564416697;15.011281855723675;14.823998664753919;16.0077039505461;15.972208695750005;13.830619788168468;14.594552920389841;14.41514418092732;0.0
15.160547767764081;15.14298091141767;15.117287630393104;15.077006217480797;15.05546058606838;15.032475959624941;14.845025830503124;16.03064969999972;15.995295040332833;13.850688596157472;14.616037146962581;14.436443740590382;0.0
15.182558605288214;15.164833401800282;15.138908610340247;15.098348735639066;15.07671729138906;15.053689369335283;14.866034952297117;16.05352152950135;16.018289940929183;13.870674926667133;14.637485941273416;14.457731356501002;0.0
15.204764723937185;15.186882869907251;15.160724407075408;15.119838792708107;15.098058658800463;15.074942738255883;14.887044227262438;16.076343604532696;16.04120479528506;13.890583377770504;14.658885655709181;14.478994411401723;0.0
15.22716560478632;15.209127205234342;15.182736839033575;15.141501438180494;15.119546721946893;15.09627732442158;14.90807295798307;16.09913811194082;16.06405930536482;13.910426102946733;14.68022844458254;14.500219797944;0.0
15.249669897623338;15.231566277140788;15.204944418434547;15.163349412912321;15.141207026276978;15.11775356048885;14.929151003111052;16.1219266715886;16.086874789316692;13.930222299883646;14.701512763529603;14.521397317890676;0.0
15.272183561306381;15.254086481364252;15.227346799535384;15.185387918924611;15.163052484355909;15.13939968034707;14.95032290709788;16.14473567089899;16.109672761526063;13.949990137413906;14.722743593301303;14.542521498094654;0.0
15.294611125903115;15.276598549408206;15.249848329178956;15.207619218836697;15.18508840160281;15.161229777236947;14.971625095127864;16.1676012168799;16.132477905833657;13.969748470683554;14.743929534293295;14.563592537445755;0.0
15.316992974864768;15.299005498429652;15.27235872692089;15.229993696024211;15.20731708144084;15.183249833775335;14.99308299137131;16.190560907031877;16.15532233578243;13.989519789467204;14.765082330281;14.584615169195498;0.0
15.339305013065719;15.321381223946764;15.294782072226466;15.252440188731814;15.229689603491485;15.205462436907476;15.01471247242707;16.213647870122415;16.178241731717026;14.009334231460723;14.786218087720668;14.605597886295138;0.0
15.361534446828156;15.343677724903916;15.317165345324428;15.274874417126615;15.252135104255412;15.227822635457231;15.036522895539381;16.23688815531067;16.201270114419717;14.02922306433908;14.807359437116682;14.626553247199405;0.0
15.383628945811306;15.365890796862814;15.33947559938233;15.297281647601793;15.27456948381225;15.250261562753044;15.058497237893425;16.260300739691555;16.22443631987725;14.049215011401122;14.828533772541338;14.64749918176062;0.0
15.405515187074673;15.387956368622412;15.361704074386333;15.319637496539013;15.296977078355571;15.272696292762888;15.080593415966153;16.283887969925477;16.24776277178899;14.069333462294527;14.849770467267737;14.668458634950627;0.0
15.427199776015058;15.409798860175346;15.383795465777805;15.341925858258529;15.319333621199386;15.295105978390543;15.102749738443071;16.307630887275636;16.2712588356176;14.089596151863761;14.871097819051428;14.689457901689158;0.0
15.448640682528943;15.431444926980785;15.40567740714175;15.364109858127282;15.341622897225168;15.317466616466806;15.124924611212123;16.33148925588498;16.294915454582178;14.110007057446705;14.892540854360933;14.710524220277337;0.0
15.46981559008595;15.452835782312432;15.427360859293879;15.386133816710052;15.363808308843154;15.3397613917187;15.147085166438206;16.355420695704897;16.3187032928279;14.130553236170124;14.91411662464524;14.73168349223925;0.0
15.490803724062031;15.473958006958233;15.448798090265374;15.407977362935023;15.38583443250494;15.36195523100023;15.16920647546576;16.379385837010005;16.342584530471477;14.151203884200017;14.935830179515934;14.752956705790496;0.0
15.511556075708711;15.494913427993152;15.469970242384363;15.42960562895882;15.407680427086344;15.383994278983966;15.191258807596572;16.403350805044628;16.366520339602225;14.171925367642958;14.957671913102859;14.774356134972518;0.0
15.532092160417285;15.515616238557191;15.490960014587838;15.450992229693547;15.429311612841756;15.405855150440463;15.213200873252434;16.42728246571944;16.390475113873705;14.192684021149377;14.979622252908497;14.795882178014722;0.0
15.552376802844515;15.536111648600546;15.511708307633944;15.47216857662828;15.45070149345224;15.427504035990044;15.235000259679527;16.45114253103975;16.41441485491158;14.213450187652969;15.00165566338065;14.817524450216212;0.0
15.572482400781741;15.556344871875048;15.53224379880682;15.493118125463585;15.471880703865383;15.4489138757625;15.256624029454969;16.47489412375667;16.438302774344535;14.234194478184222;15.023744812080771;14.83926444238456;0.0
15.592356320269356;15.57641933416236;15.552524930555412;15.513848291895442;15.492833332453646;15.470110858688995;15.278042250454124;16.498500897750542;16.462102025994703;14.254883928746793;15.045861478311966;14.861078979262574;0.0
15.612016151837008;15.596244328957294;15.572632149276945;15.534340543860345;15.513566482094499;15.491082317450276;15.29925234648867;16.521928248968955;16.48577608892533;14.275487042911896;15.067975558355531;14.88294228336543;0.0
15.631562310128393;15.61586386708061;15.592501875641945;15.554628791586218;15.534061964488007;15.511833831414028;15.320246859965868;16.54515571255137;16.509289688953704;14.295972095680344;15.090056545784563;14.904826376869702;0.0
15.651048111844128;15.635392123528938;15.612161067783958;15.574695291883234;15.554352991222832;15.532349043838938;15.341024690470551;16.56816832843803;16.532617183976576;14.316309006440221;15.112073592342824;14.926702063564466;0.0
15.670501866307037;15.654867567930683;15.63171007711184;15.594545985904709;15.574422502410776;15.552657346531959;15.36157734445583;16.5909572556551;16.555739879561262;14.336478930358082;15.133996317980397;14.948539408431376;0.0
15.689938604787798;15.674316030886775;15.65119718131397;15.61423683669861;15.594276130762072;15.572745259215813;15.38191474026273;16.6135134930649;16.578645490028798;14.356466800085123;15.155799046877952;14.970308393101805;0.0
15.709366308370933;15.693749909048677;15.670651768781282;15.633819735337406;15.61396916439678;15.592616941736107;15.402035402748156;16.635836815532926;16.60132386598724;14.376263868710172;15.177460189381419;14.991981500784412;0.0
15.728789214736114;15.713176106273222;15.690088929300414;15.653334650176497;15.633553539941651;15.61232374222042;15.421940596312238;16.657926387730367;16.623771312846223;14.39586131701841;15.1989629512604;15.013534558565897;0.0
15.748118499263347;15.732598209795901;15.709516864171322;15.672808368025075;15.653069386246145;15.631917551945214;15.441655866708803;16.67978235437091;16.645985995697696;14.415258360879724;15.220293140805058;15.03494750347663;0.0
15.76726146181287;15.751904850075451;15.72893989194364;15.69225782843178;15.672543669035703;15.65143940618353;15.461219415261729;16.70141709565845;16.667967367192468;14.434453062619708;15.241441334191578;15.056203547194404;0.0
15.786214419159293;15.771007881584561;15.74826497926044;15.711693283893311;15.69199346230961;15.670917354873259;15.480670637717868;16.722855882714043;16.689723288145952;14.453445577801839;15.262400437892156;15.07728996498012;0.0
