rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
3.0680333412717116;3.06993741633515;3.07281653724782;3.0773559834869317;3.06993741633515;3.082336121008973;3.0573084822236467;3.3174372284434703;3.321070806167781;2.8801234284718076;2.8852138839170283;2.861299915020583;0.0
3.06563154641294;3.0675688205436744;3.0703937475909164;3.0749508242141514;3.0675688205436744;3.079974910983459;3.0550511296467397;3.3150580998355355;3.3187075035828633;2.878074656833798;2.8831332612548946;2.859213116704615;0.0
3.0632633802902953;3.0651589263955388;3.0680165622488746;3.0725363237399064;3.0651589263955388;3.0775877738026267;3.052754040889844;3.312649488257061;3.3163339076496414;2.87602627163931;2.8810656570669066;2.85714058930406;0.0
3.0609586072033172;3.062800940298436;3.065611852339613;3.0701415941433208;3.062800940298436;3.075184199588154;3.050424099501552;3.3102053650156997;3.3139375373130036;2.8739649563075185;2.8790059082611825;2.8550815819155333;0.0
3.058733030964967;3.060509149129387;3.063246460670976;3.0677415766238663;3.060509149129387;3.0727706593456;3.048069420638174;3.3077256951390988;3.3115101081765457;2.871880967857943;2.8769455191690105;2.853032965729403;0.0
3.0565950428529836;3.058299726775096;3.0609430040632666;3.065359905105617;3.058299726775096;3.070374237072953;3.0456972839443264;3.3052143664956573;3.3090487013229217;2.869768228533414;2.874875484307741;2.8509887311306095;0.0
3.0545035610048172;3.0561791658574924;3.05871867758711;3.063019674615071;3.0561791658574924;3.0679745587928577;3.0433245385973593;3.3026770440263373;3.3065548250125056;2.8676257356885366;2.872787994844425;2.8489412827349803;0.0
3.0525278470544706;3.05409477817844;3.0565816701675788;3.0607408541733014;3.05409477817844;3.065591273429969;3.0409499036705183;3.3001249874874348;3.304032691037762;2.865455791260721;2.8706780238402323;2.846882949739895;0.0
3.050522527170088;3.052145576417946;3.054488942431621;3.058537171289611;3.052145576417946;3.0632472091590524;3.0385822538661533;3.2975638355566024;3.301491095232671;2.863262626760681;2.868543539889083;2.844807528789134;0.0
3.0485014875593452;3.050126565880152;3.0525169922730546;3.056392276369997;3.050126565880152;3.0609625940021523;3.0362371886180477;3.2950009938373714;3.2989367799962035;2.8610553271221084;2.866385071427871;2.8427111011922035;0.0
3.0463810266367015;3.048105031254028;3.050505440651576;3.054339013705465;3.048105031254028;3.058751734171284;3.0339324784765442;3.2924480873924145;3.29637691907989;2.858838341351051;2.8642066441917855;2.8405921694997587;0.0
3.044207776438249;3.0459604361382717;3.0484854882990637;3.0523078510277357;3.0459604361382717;3.0566010157318813;3.031684130350752;3.289920130780789;3.2938215813969784;2.8566186493551395;2.8620124569195804;2.838452225704051;0.0
3.041915422280054;3.0437801952070833;3.0463606486539527;3.0502826279770505;3.0437801952070833;3.054539099014725;3.02949371163091;3.287433172454504;3.29128405254092;2.8544057313487903;2.8598078450976065;2.8362942151668156;0.0
