v0;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12
103.05737072313252;103.02181439474234;103.0327475073175;103.05276623998847;103.02751712293154;103.02968028565613;104.05610407037067;96.05502054230115;96.03651870527239;103.01760330317073;103.05004793717133;104.03602074961866;103.0
103.05705310960083;103.02158700889562;103.0323265944886;103.0523657602976;103.02832643075301;103.02943529896507;104.05629230189227;96.05592531537452;96.03722046270586;103.01790467603205;103.05131508622665;104.03704182382312;103.0
103.05687082526968;103.021493496587;103.03197702961373;103.05182320300668;103.02812508794634;103.0302149202896;104.05615988769749;96.05651284782303;96.03786790277432;103.0182646175276;103.05241185416888;104.03802928629214;103.0
103.06055745267629;103.02143080913783;103.03180531689314;103.05127395130347;103.02783492125306;103.03007631524646;104.05681927404095;96.05677920066984;96.03835532809495;103.01856145565078;103.05348450801826;104.03893112370055;103.0
103.06249608820775;103.02317507491014;103.03170012682216;103.05087128707373;103.0275400171255;103.02977935154976;104.0570263833426;96.05722532101628;96.03864405412521;103.01877380369379;103.05446682032004;104.03978406655396;103.0
103.05971418473972;103.02365895253709;103.03385347399173;103.05059351023593;103.0273227172917;103.02946551715651;104.05685513171818;96.05756670738928;96.03894327013327;103.01888387399147;103.0552945724374;104.04057747734561;103.0
103.06580583616255;103.02223630856048;103.03479658579198;103.05227586325454;103.02717262780001;103.02922695039824;104.05647515389802;96.05767881338471;96.0391995898746;103.01904527690976;103.05591486618854;104.04128000628525;103.0
103.06901616303279;103.02544007735275;103.0331760801856;103.05386045694527;103.02806199263154;103.029060492661;104.0560588902946;96.0575692054168;96.03933898960038;103.01915466016088;103.05651092282113;104.0418555581417;103.0
103.07069722610083;103.02616448605998;103.03690515383047;103.05324075618053;103.02891349272672;103.02992514860897;104.05569135348293;96.05732007764627;96.03933896841346;103.01920485155627;103.05705302097763;104.04236336173682;103.0
103.07913411308233;103.02677624656128;103.03839712508388;103.05608910990036;103.02859656331013;103.03083186431327;104.05631009059718;96.05701551898248;96.03922820585016;103.01918323809079;103.05749527763851;104.04281808075523;103.0
103.08357772666226;103.03058378570344;103.03939455251587;103.05868374783344;103.03010148548994;103.0305890054905;104.05747113909764;96.05712624971383;96.03905410658056;103.0191152576593;103.0577956945088;104.04320744050811;103.0
103.08590200533602;103.0317394172374;103.04428954828661;103.06074276790066;103.03149639716965;103.03205511005736;104.0578369343544;96.05771284887452;96.03904250266946;103.01902303880752;103.0579543008947;104.04350852017338;103.0
103.09087685238495;103.03254770081675;103.0465026584661;103.06583171807357;103.03260604275204;103.03354429972805;104.0593905579688;96.05820400878548;96.03929923299663;103.01905462681242;103.0580003056016;104.0437109091907;103.0
103.09347661318037;103.03468367863027;103.04785879524229;103.07008643690172;103.0353172428703;103.03475381263493;104.0615716261954;96.05917940676713;96.03960729270194;103.01922015971533;103.05813665668768;104.04382193286091;103.0
103.09481617934385;103.03538217481582;103.0507310410905;103.07322750187564;103.03760789862041;103.03752194503973;104.06381197841826;96.06070747715326;96.04014856649465;103.01936386579499;103.05849809525897;104.0439287108426;103.0
103.09925274853508;103.03584010961706;103.05205496877059;103.07712191646918;103.03930285914991;103.0399951929521;104.06753595846143;96.06256925485647;96.04101703241051;103.01967968248096;103.05895946314112;104.04412648715605;103.0
103.10156004532813;103.03780903836848;103.05283437841346;103.08006649215064;103.04138899193148;103.04185798754918;104.07174179436713;96.06528738999047;96.04214818309322;103.02014972294276;103.05968648052192;104.04440689887494;103.0
103.10649637369582;103.03841112418648;103.05540747679451;103.08210622172258;103.042977103068;103.0440597204533;104.07562415890861;96.06869901645086;96.0437518402969;103.02073667599649;103.0607446243079;104.04483456239575;103.0
103.10530642031566;103.04057926090108;103.05656405501239;103.08523135123987;103.04407911571305;103.04579617926296;104.07965760758789;96.07234942945216;96.04582891626774;103.02160299208714;103.06210887055268;104.04546589359363;103.0
103.10462904058183;103.03949279291903;103.05944475107681;103.08767349920234;103.045749704716;103.0470171963089;104.08333419561274;96.07620078611754;96.04817757622214;103.02267940071764;103.06398296991289;104.04631621573554;103.0
103.1042236344881;103.03943993577465;103.05854914322119;103.0912467839944;103.04706604018001;103.04875951435729;104.08634802745041;96.08000229065986;96.05071047121771;103.02385488856791;103.06641102716901;104.04747661959696;103.0
103.10396258290726;103.03926270459266;103.0583415663574;103.0921710724794;103.04897695266345;103.05019244444794;104.08951003987568;96.08347628547449;96.05328557461064;103.02511628220293;103.0692905514917;104.04900673876607;103.0
103.10003743191356;103.03918348156216;103.05808818928003;103.09243041284338;103.04949228184554;103.0521881998923;104.09245905566898;96.08683546922748;96.05572980916263;103.02637015994857;103.07255841662321;104.05089137813104;103.0
103.09791631863034;103.03736210035866;103.05794950013022;103.09233883288906;103.04963659538555;103.0528503152128;104.09582441490534;96.09003454042978;96.05807727240159;103.02753596722737;103.076079718862;104.05309756754609;103.0
103.0967521499067;103.03681133103024;103.05566140768052;103.09217901051379;103.04959000586406;103.05304368036062;104.0981581196168;96.09333309001384;96.06031973538461;103.02867215280772;103.07967835028211;104.05555461660417;103.0
103.09609566222457;103.03639963636985;103.05461384510103;103.09017688304438;103.04950470105082;103.05301259876097;104.09952846789045;96.09622008108134;96.06256974774253;103.02974782788978;103.08333133706654;104.05815766670415;103.0
103.0994360294635;103.0361921225296;103.05393574301218;103.0883542101774;103.04844274655062;103.05292603831015;104.10019820620164;96.09844268913047;96.06463939926229;103.03085480313976;103.08698329355921;104.06084954964501;103.0
103.09743854861277;103.03780918292615;103.05357018008685;103.08692697742627;103.04746279051687;103.05187157758733;104.10045894968235;96.09997945506844;96.0663506243732;103.03182248348824;103.09070233239777;104.06358140001444;103.0
103.10006103212378;103.03647831027301;103.05552418263112;103.0859486949179;103.04669345377152;103.05082350715637;104.09960827755023;96.10095043795877;96.06763167830384;103.0326000336756;103.09428037211704;104.06635912352824;103.0
103.1014069389114;103.0380325207189;103.05417777985765;103.08713474477672;103.04616481137758;103.04998373936908;104.09819689388455;96.10110444662925;96.06851088863682;103.03315926993625;103.0975038341926;104.06909948089185;103.0
103.10207566825157;103.03828485325188;103.05589827354429;103.08655799399091;103.04678614737782;103.04939749275728;104.09669393528675;96.1005512679495;96.06888645781493;103.03353207778078;103.10019935652583;104.07167642697227;103.0
103.10609577297261;103.03853695081139;103.05648467229068;103.08773601460429;103.04648888541135;103.04996540569644;104.09538076747883;96.09956414270059;96.06877165251525;103.03363372228229;103.10230881860289;104.07396106103536;103.0
103.10817612179517;103.04036072999057;103.05689118401587;103.0887832427095;103.04710906727072;103.04971583332376;104.09524093312322;96.09842205063423;96.0682926129163;103.033509907137;103.10369286505058;104.07587077683725;103.0
103.1092274831248;103.04089178518471;103.05922466313584;103.0896175309263;103.04767224179957;103.05030852897853;104.0949368380917;96.09772487389358;96.06761745157068;103.03322897114587;103.10432937521232;104.07731047146001;103.0
103.10973309129064;103.0412553841689;103.06025490353971;103.09197466411645;103.04812182804568;103.0509098262095;104.09533462738736;96.09720030984398;96.06707163014359;103.03287879908282;103.10430768244736;104.0782277788929;103.0
103.11364523446564;103.04140386917807;103.0608704228038;103.09394958557195;103.04937675969965;103.05139971210747;104.09609833423573;96.09708914445106;96.06664773658706;103.03264864197159;103.10381632922983;104.07863579320926;103.0
103.11566090654046;103.04320225166973;103.06115262900417;103.095395667936;103.05043996951322;103.0526756269922;104.09694470601335;96.09737300728227;96.06645025036815;103.03245192135222;103.10322711786513;104.07861833828359;103.0
103.11667065065232;103.04370918458989;103.06343485229034;103.09631260115904;103.0512204093143;103.0538228946943;104.09856642644209;96.09791353938172;96.06650749512389;103.03239876905916;103.10264267020011;104.0783670704072;103.0
103.12083124184976;103.04405914874143;103.0644269466164;103.09866547694489;103.0517166950271;103.0546812570681;104.10046351409588;96.09894737725017;96.06676784227469;103.03246156988405;103.10227180219616;104.07801149047843;103.0
103.12665105849452;103.04592491559974;103.06501945609489;103.10060624633812;103.05296999730939;103.05523701017948;104.1022315233556;96.10037964003624;96.06731848290346;103.03261618427291;103.10218868558941;104.0776966999646;103.0
103.12966214352264;103.0481993307297;103.06743467412541;103.10201687436505;103.0540150898945;103.0565163927859;104.10365142879637;96.10197465414905;96.06814768311106;103.03293382420267;103.10238488223945;104.07751928539142;103.0
103.13118349012802;103.04905706312746;103.0706469459205;103.10471372926453;103.0547765014962;103.05764605093147;104.10556886967017;96.10350248847142;96.06914655035733;103.03337566996854;103.10294065836557;104.07751966549714;103.0
103.13558217122835;103.0495614523371;103.07222274280736;103.10868611524087;103.05621561097308;103.05848428133773;104.10760033246633;96.10521817671652;96.07017480735212;103.03388245258814;103.1038534266073;104.07774936163024;103.0
103.13416786657115;103.05150119666153;103.07309979467395;103.1118792006112;103.05833963060557;103.05996874476575;104.1094180670921;96.1070897354538;96.0712968629671;103.03438180508769;103.10504131473971;104.07823072590992;103.0
103.1370010747881;103.05036534798599;103.07565215022582;103.11411763808694;103.06005991830898;103.06217874382999;104.11172969466908;96.10895109302622;96.07252099226314;103.03494979058767;103.10635505533023;104.07894010872812;103.0
103.13841964173933;103.0519706644066;103.07464293035972;103.1173189341632;103.06126898347945;103.06404624259173;104.11497001763294;96.11103029799654;96.07377623722664;103.0355594629778;103.10782101019666;104.07980511621864;103.0
103.13908816037785;103.0522447014706;103.0764805800614;103.11797217871332;103.06298136535513;103.06538295984139;104.1183643391969;96.11365070831154;96.07513922304364;103.03617291099437;103.10943364190885;104.08080372806646;103.0
103.135714594074;103.05249141179681;103.07711246002329;103.11982699444341;103.06335041917065;103.0671754346179;104.12134197366896;96.11664121323534;96.07678050637665;103.03685989726655;103.11114866813496;104.08192364805106;103.0
103.13749136823355;103.05084937354785;103.07751945697865;103.12123033072332;103.06433812541357;103.06767754447381;104.12453237871705;96.11964855403696;96.07868356736618;103.03770939752121;103.1130448852041;104.0831409987296;103.0
103.14198596813677;103.05208263132921;103.07554076474409;103.1222321936482;103.0650949041325;103.06869075073324;104.12662730656272;96.12276154000851;96.0806855439068;103.03867161574814;103.11529043152707;104.08447746916876;103.0
103.14064639131429;103.05388973836988;103.07676202837425;103.12103571994483;103.06563587143599;103.06951544187862;104.12864061759127;96.12543732869135;96.08276904812809;103.03965435623574;103.11791362952555;104.08601236054075;103.0
103.14347948213536;103.0528212840748;103.07920385848543;103.12150272450555;103.06500917181948;103.07011268368753;104.13043642164408;96.12783352663001;96.08468659870756;103.04068514375335;103.12080037001678;104.08779341861674;103.0
103.1448899581344;103.05441009365651;103.07826095923399;103.12377910584621;103.06524821808415;103.06954029009;104.1319091125919;96.12997610241096;96.08642185322682;103.04157949807608;103.12391239239372;104.08979521949361;103.0
103.14916286756038;103.05468437410468;103.08008859951796;103.12405371743468;103.06645754756192;103.06973210147056;104.13212569763776;96.13183166756528;96.08798065381038;103.04240536206058;103.12696728342934;104.09199040530088;103.0
103.14410398371956;103.0566211721073;103.08071918446258;103.12572237105223;103.06661924583646;103.07094010099286;104.13241507708094;96.13295936070944;96.0893501925596;103.04313759010473;103.1298734768681;104.09424989612369;103.0
103.14494683572828;103.05377713982463;103.08322889928517;103.12703717236435;103.0675055385059;103.0711926213619;104.1336897765479;96.13371609522262;96.09032993176926;103.04377806177574;103.13254094233474;104.09647719808768;103.0
103.14170059510525;103.05486526164975;103.08008738875874;103.12976893364916;103.06821404900697;103.07208655666477;104.13457515937499;96.13471301591808;96.09100857792569;103.0441860780728;103.13492658848423;104.09859126365942;103.0
103.1363002775947;103.05307794372118;103.08094406531409;103.12840494744876;103.06967094731966;103.0728544411696;104.13586061411303;96.13566697842492;96.09168890852878;103.04448402461573;103.13682819068009;104.100537455184;103.0
103.13336431621074;103.05098110705502;103.07885576108745;103.12848625247638;103.06896775752548;103.07435105663691;104.13723237819953;96.13677821081325;96.09235072203538;103.04483047976139;103.1382986251305;104.10220740824366;103.0
103.12814636436399;103.05011526888451;103.0759161950221;103.126765055372;103.06900141940174;103.07377239996683;104.13932815510104;96.13801578215471;96.09307601458669;103.04514315784901;103.13959494740389;104.10357371363875;103.0
103.12890005623355;103.04787942131685;103.07437356659975;103.12348037691167;103.0680899027064;103.07376108165361;104.13985640637938;96.1396512169386;96.09387966068148;103.04551464190676;103.14077388150716;104.10473009891692;103.0
103.1328082410294;103.04877765546713;103.07134742529857;103.12063850649498;103.06633732572996;103.07286081818937;104.1401150897151;96.14079779236917;96.09488761414009;103.04591549500887;103.14199382182157;104.10574259368028;103.0
103.1383766220426;103.05039142597998;103.07198599204466;103.11675478041532;103.06480810486748;103.07106227147494;104.13940683009328;96.14155107382948;96.09574948380698;103.04644623647839;103.14330891888883;104.1067066361371;103.0
103.14481199371366;103.05260933536474;103.0740949975016;103.11546904587564;103.06272985390255;103.06941498060779;104.13736748777575;96.14164838117823;96.09638542774724;103.04681922185628;103.14487699203774;104.10768796739453;103.0
103.14812607306165;103.05508657540325;103.07718849936016;103.11664187493865;103.06202078043317;103.0672376062043;104.1347909019134;96.1407791243146;96.09665074059737;103.04710244688899;103.14638639990686;104.1087816564366;103.0
103.15690904947141;103.05603701146795;103.08076054304033;103.11979860991217;103.06263269956844;103.0663703896001;104.13144587762187;96.13913038758614;96.09635676346308;103.04716573243034;103.14771998497189;104.10990217083;103.0
103.15789077881647;103.05992387879152;103.08250859252911;103.12429022852668;103.06431347279722;103.06690741480446;104.12893173795544;96.13670132570037;96.09552084014861;103.04693345425028;103.1486254624257;104.11096224404781;103.0
103.16185515731397;103.05943726705449;103.08762162786893;103.12787217158612;103.06671584320931;103.0686071492759;104.12815133090689;96.1342154908921;96.09414865646956;103.0464502268179;103.14885634686031;104.11181800055554;103.0
103.1673856067946;103.06141471812457;103.08782545966828;103.13386183075387;103.06864589241019;103.07110837359741;104.12933950185642;96.1324829832937;96.09256400276301;103.04570083074373;103.14833596397938;104.11230223633407;103.0
103.1666478968248;103.0635262112626;103.09031825681397;103.13684614425905;103.07184533132975;103.07320525396196;104.13227901568243;96.13205954179345;96.09124020849795;103.04491767355682;103.14699965477534;104.11230729916983;103.0
103.17321106447862;103.06266594915607;103.0933401387427;103.14034768515036;103.07346940382368;103.07652351624318;104.13573405356456;96.13315520793427;96.09058968167638;103.04433100142418;103.1451315357585;104.11175756577202;103.0
103.17302115817672;103.06595293949698;103.09274795603017;103.14453790060153;103.07534642837773;103.07838136782372;104.14059162669228;96.13532717836235;96.09084982724431;103.04412949245219;103.14321691839238;104.11073605001012;103.0
103.17631764126064;103.06506322045163;103.09674429443223;103.14600624575297;103.07759173177638;103.0803764105397;104.14480139722504;96.13873132068306;96.09190661925118;103.04439761770043;103.14179918742249;104.10948095903154;103.0
103.17792678038745;103.06682562204166;103.09626964517344;103.1500630015453;103.07839979475092;103.08274539519778;104.14880895251144;96.14252599062382;96.09378957906742;103.04501950634612;103.14131236204275;104.10832499787854;103.0
103.17864178761594;103.06715084579413;103.09838754166014;103.1515675887507;103.08056007136773;103.08372501486784;104.15306241048228;96.14644583658277;96.09613471035732;103.04606557556853;103.14185604233968;104.10759862622456;103.0
103.1823909313519;103.06740688838114;103.09912738438717;103.1540585906863;103.08138619741345;103.0859319676049;104.1561445252809;96.15054647794534;96.0986968983323;103.04725162926566;103.1435723546698;104.10749314427112;103.0
103.18422964154692;103.06910244268396;103.09956306318807;103.1558514290109;103.0827171075741;103.08691693556663;104.15977509578968;96.15421710476454;96.10141528952828;103.04852889622153;103.1461683672604;104.10815419656528;103.0
103.185056035351;103.06955160555094;103.10174185454709;103.15706018389922;103.08368485687333;103.08830595472972;104.1625446596681;96.15789744995836;96.10399696393395;103.0498759002633;103.1494018465511;104.10952697297017;103.0
103.18534629386673;103.06982968980141;103.10264554318294;103.15946367886531;103.0843382688778;103.08936772536939;104.16525253140588;96.16119332188929;96.10653522501407;103.05109755222595;103.15309947795545;104.11148651475598;103.0
103.18535285409644;103.06989805819366;103.10313457271091;103.16135348096232;103.08562050170029;103.0900941530944;104.16762350542581;96.16424793497511;96.10888731913657;103.0523428204061;103.15689965984643;104.11390444868464;103.0
103.18520952981618;103.06988448299686;103.10329702721351;103.16265268410287;103.08663897498226;103.09141525123597;104.16950976824299;96.16701613356368;96.11106710553351;103.05344807803606;103.16078291639134;104.11657306042208;103.0
103.18498725047509;103.06982058740772;103.10330584003594;103.16339942696949;103.08734098961583;103.09252184519708;104.17170411367441;96.16940592897811;96.11305933824568;103.05449334446372;103.16452686256211;104.11938990963426;103.0
103.18472361120716;103.06973192691895;103.10322772561437;103.16375736194898;103.0877460477896;103.09329967739579;104.17385522386057;96.1717253157166;96.1148177778513;103.05543358157462;103.1681149263609;104.12221656930713;103.0
103.18443853746882;103.06962990508147;103.1031050403994;103.16385953677839;103.087941121477;103.09375920077339;104.17567740703475;96.17398606278489;96.11646328365032;103.05625589986629;103.1714890051832;104.12498328592123;103.0
103.18759764191566;103.06952108720715;103.10295867651836;103.16380410082388;103.08799787009616;103.09398703769936;104.17703483586884;96.17606531356083;96.11804328244571;103.05705014027448;103.17460066264104;104.12763435644976;103.0
103.18566696900616;103.07102883216028;103.10280010929792;103.16365473111725;103.0879692572106;103.09406056106249;104.17793916479567;96.17783339793718;96.1195196804469;103.057810760095;103.1775370166912;104.13012445699768;103.0
103.18449976121987;103.0697563716824;103.10465118798183;103.16345098715405;103.08788973099195;103.09403798416054;104.17846856796264;96.17922366441407;96.12082149906983;103.05851357182571;103.18034276410123;104.13246898736519;103.0
103.18717525431259;103.06951899279196;103.10336068697681;103.16491536440533;103.0877807131139;103.09395777649455;104.17871722626279;96.18023455111373;96.12189431387694;103.05911946623272;103.18300834814914;104.13469341316443;103.0
103.18843895164403;103.07083129300457;103.10286111281665;103.16451512303168;103.0885551502436;103.09384403496816;104.1787690419913;96.18090785292345;96.12271843404675;103.0596072947347;103.18546865735077;104.13680535685394;103.0
103.18895477682312;103.0711042003914;103.10441503222796;103.16390623950025;103.08835345105703;103.09459944374233;104.17868926079052;96.18130475767195;96.1233055800049;103.05997241396615;103.18764105263159;104.138781378537;103.0
103.18565475646336;103.07127959384539;103.1050005064415;103.16493003096924;103.08802813540623;103.09445853604633;104.1793538099648;96.18148875773444;96.12368706279705;103.06022499432613;103.1894614377546;104.14057668264319;103.0
103.18376420169348;103.06968957600274;103.10531139736888;103.16590399467037;103.08856623367342;103.09412669748023;104.17956085773994;96.18189179996801;96.12390205596546;103.06038250262115;103.19091313666162;104.14214443327664;103.0
103.18262113873126;103.06919037172595;103.10338202751228;103.1666231575859;103.08908948972235;103.09463212595459;104.17935656394909;96.18220911530783;96.12415638179782;103.0604647533975;103.19200919734864;104.14345646286323;103.0
103.18187474181208;103.06877599324498;103.10245556773357;103.165334672061;103.08947754147043;103.0951873213642;104.17972431354858;96.18229257527472;96.1243862999494;103.06060678632645;103.19278372006796;104.14450536821464;103.0
103.1779418817118;103.06852694498909;103.1017933418539;103.1639491218545;103.08880003525357;103.0956129352659;104.18042997915515;96.18250542848098;96.12450366984412;103.0607060989507;103.19343977620845;104.14530187885713;103.0
103.17572857784194;103.06674355276526;103.10137865355074;103.16274070163564;103.08805683498855;103.0949771612858;104.18118684576406;96.18294309877898;96.12463931965381;103.06074527421723;103.19396319530647;104.14593478420937;103.0
103.17442709770035;103.06614012781434;103.09909387400509;103.1618240289926;103.08740660717382;103.09419491379698;104.18097893691669;96.1835286496808;96.12488135853778;103.06082304827157;103.19432550858198;104.14643856302331;103.0
103.17360935477211;103.06567685537732;103.0979814794568;103.15946828075653;103.0869122056858;103.09349313702552;104.18014274116621;96.18375923844567;96.12522631238902;103.06095843538154;103.19464472760086;104.14681711375736;103.0
103.17642399935252;103.06540626532876;103.09722898766458;103.15742511167397;103.085657399877;103.09295130894046;104.17906157179908;96.18350838229097;96.12544927980147;103.06114083945177;103.1950174479698;104.14712097332773;103.0
103.17777834867341;103.06679193169707;103.09677320696622;103.15583194422709;103.08455803355935;103.09167147422875;104.17800491348642;96.18287955463143;96.12541550252561;103.06121795163574;103.19548707089984;104.14741301387495;103.0
103.17835895175627;103.06708945413042;103.09842530987501;103.15470002958533;103.08369918020264;103.09048824078522;104.17627179526018;96.18205220618917;96.12512398044089;103.06116124804939;103.19588301293497;104.14773972886682;103.0
103.18188905466552;103.06728922370294;103.09905696904663;103.15556091104048;103.08308794015456;103.08954975871612;104.17428422055588;96.18080837150018;96.12465419438304;103.06098229107087;103.19606117466638;104.14805174685105;103.0
103.1836128385179;103.06889578005728;103.09940550566537;103.15649732396099;103.083535891887;103.08887443158457;104.17239548217718;96.17921830932342;96.12393692230859;103.06073154654707;103.19595402399429;104.14826709519481;103.0
103.1877275838477;103.06931273221475;103.10145976279605;103.1572306054961;103.08403804483756;103.08926447707834;104.17080274663039;96.17748099912976;96.12297926165384;103.06033904197136;103.1955896142356;104.14832063308903;103.0
103.18975070880583;103.07114050653549;103.10230366395031;103.15930595806583;103.08443329492816;103.08978997173368;104.17035530321793;96.17579608824305;96.1218722050297;103.05983980326207;103.19488004598648;104.14819436494643;103.0
103.19066554868188;103.07164394576593;103.10471159378366;103.16099133463503;103.08553820607402;103.09022040430546;104.17061784039473;96.17465893538977;96.12073631930757;103.05928224081319;103.1938214244718;104.14784379467571;103.0
103.19432427289057;103.07195028321654;103.10571906911592;103.16381170861675;103.08644599097713;103.09134376182742;104.17115340462605;96.17414711907777;96.11983403402894;103.05872963999326;103.19248681367304;104.14724710313928;103.0
103.19609536981783;103.07359116232466;103.10625967413365;103.16598464942685;103.08795251195761;103.09232592296426;104.17247490917548;96.17410578749865;96.11929144610043;103.05833784041508;103.19100027728935;104.14642457350747;103.0
103.19686645544988;103.0740219655152;103.10838706720453;103.16746019962362;103.08912400821927;103.09388800922015;104.174065095301;96.17468135434919;96.1190836836154;103.05812780686115;103.18963780645866;104.1454366863284;103.0
103.19710808881848;103.07427859214434;103.10925975078655;103.1699457181234;103.08992150834652;103.09516413512173;104.17633354635838;96.17572078012724;96.11926719752199;103.05807317886406;103.18859442984157;104.14442495884042;103.0
103.19376256698453;103.07432939158545;103.10971716488275;103.17184784091152;103.0912491310146;103.09604922710258;104.17868067522339;96.17732468377088;96.11979361717233;103.05822466114353;103.18794435148077;104.14353425859689;103.0
103.19183522163627;103.07274840668394;103.10985274826449;103.17312612453088;103.09227473964893;103.09742732430573;104.18070285347837;96.17927733323245;96.12069082082682;103.05852671866754;103.18780309429425;104.14286104829137;103.0
103.18736444548922;103.07222973684576;103.10790685151088;103.17384034839425;103.09296576517083;103.09854534200973;104.18301969688771;96.18127625682533;96.12187257692621;103.05902266799882;103.18815867623611;104.14249687951781;103.0
103.18485283118086;103.07025981809554;103.106953568558;103.17253548369224;103.09335344567052;103.0993132067216;104.18524388278897;96.18343430930948;96.12317423793893;103.05963374266078;103.18906660659219;104.14247838846397;103.0
103.18337999504985;103.06956192698239;103.10435143470468;103.17111963297441;103.09266725493411;103.09975481329946;104.1870939567525;96.18563866053674;96.12458853766739;103.06027896163195;103.19045728055484;104.14284515671876;103.0
103.18573713188837;103.06904131368519;103.10307129987802;103.16826201921975;103.09190788368353;103.09911169365992;104.18844881674904;96.18769923982211;96.12606274802593;103.06098806696656;103.19217332500358;104.14358640617503;103.0
103.1901083778278;103.07027332824185;103.10222092094503;103.16584197676612;103.09038361752033;103.09831292372733;104.18853864377574;96.189455762983;96.12749391172153;103.0617114973669;103.1941648835328;104.14463221541688;103.0
103.19226301615898;103.0720228507207;103.10361942546199;103.16398947143843;103.08908095883913;103.09674743233433;104.18783865815531;96.19047062449758;96.12877478986071;103.06239874646155;103.19633940082738;104.14593022267292;103.0
103.19650516862697;103.07260701737795;103.10601774640323;103.16429859220369;103.08808197482364;103.09534163075814;104.18602048490736;96.19071638179032;96.12967328029602;103.06299672784463;103.19858345240108;104.1474183973306;103.0
103.20183684667504;103.07445378434248;103.10712415014835;103.16646490245496;103.0882323881837;103.09424775806492;104.18378176715186;96.19002908966348;96.13009617005562;103.06336637612343;103.20076106864404;104.14902169144365;103.0
103.2012280833412;103.07650389837477;103.10959727166167;103.16841418103813;103.08938221598777;103.09431202435131;104.18162002767906;96.18863386540161;96.12993799861638;103.06350245044794;103.20260107856816;104.15064982604366;103.0
103.20397788176126;103.07571922468368;103.11253969266613;103.17141344625662;103.09043042989694;103.09545153689793;104.18057869251291;96.18688092785202;96.12926211479756;103.06333364730877;103.20393794399506;104.15214973154046;103.0
103.20849033998027;103.07719959119993;103.11202878610233;103.17530111875146;103.092033616595;103.09657350563225;104.18111194185826;96.18543711501933;96.12824643112177;103.06293479451712;103.2045836167291;104.15338346702887;103.0
103.21068707035582;103.07895482733497;103.11379011033583;103.17669519508193;103.09411495384843;103.09824173428086;104.18243104690089;96.18487792870773;96.12724968523737;103.06239781751276;103.20451756590316;104.15421066357558;103.0
103.21165712809885;103.07955737604033;103.11625297503215;103.178834015411;103.09488146443991;103.1004237956749;104.18466052541704;96.18516528337658;96.12665307916994;103.06193341457453;103.20383193427334;104.15455908016412;103.0
103.21519754056065;103.0798654771801;103.11739242449896;103.18191369397717;103.09602497547223;103.10134799752348;104.18783357191221;96.186334482346;96.12657270026911;103.06171690504796;103.20286223562408;104.1544339877481;103.0
103.21365512865934;103.08145040561706;103.11795608585204;103.18431947102765;103.09767204551508;103.10254743690324;104.19031304847378;96.18842016723323;96.12706477068821;103.06175390242322;103.20203830611023;104.15397643907545;103.0
103.21585307291944;103.08034132572155;103.1200175575263;103.18592361346742;103.0989687902963;103.10426493119529;104.1926961063068;96.19070002017318;96.12816432882933;103.06208120576032;103.20162227262202;104.15342813352478;103.0
103.21681419177432;103.08164188882176;103.11896350644624;103.18841408195982;103.09983610042158;103.10567659516788;104.19551372496026;96.19304389385836;96.12956228172983;103.06270743446888;103.20181542863524;104.15300717141344;103.0
103.21712064791363;103.08177584217539;103.12041521173184;103.18869429286539;103.10116728159505;103.1066409912284;104.198267202532;96.19562012602171;96.13109285757636;103.06341329948805;103.20275127446632;104.15289579445619;103.0
103.21708097825257;103.08188691003593;103.12081155133;103.19004949866829;103.10133356817161;103.10802870736802;104.20057038261452;96.19829617703272;96.1327730884775;103.06417743514379;103.20422865111584;104.15323194517795;103.0
103.22004067532443;103.08184126796073;103.12101246197588;103.19101954036816;103.10205384866074;103.10829952545178;104.20303941764196;96.20082359988336;96.13454995591728;103.06502090376372;103.20610398104006;104.15399515188571;103.0
103.2182202981419;103.0832400441103;103.12098744485795;103.19164409487003;103.10257746493664;103.1090310911186;104.2045500411676;96.20334372816251;96.13629442747174;103.06589767457113;103.20832213430415;104.15511678714978;103.0
103.2170560248432;103.08204598840025;103.12272415764527;103.19191607526578;103.10291539281076;103.10960403582602;104.206002651686;96.20542561295449;96.13802434803026;103.06673753796177;103.21078205526996;104.15654290013053;103.0
103.21624018789868;103.08179083630839;103.12151296026023;103.19350770452542;103.10306402421688;103.1099815522596;104.20727759253127;96.20723817486774;96.13955422028394;103.06758311493302;103.21333558974841;104.1582072253195;103.0
103.21245290778924;103.08147045272267;103.12100385652832;103.19323354488677;103.10390933753435;103.11015724936244;104.20827953865285;96.20882088691314;96.14089446151182;103.06828671500368;103.21595935248341;104.1600184375618;103.0
103.21341159135848;103.07977277871272;103.12052463234691;103.19267573443412;103.10377538741723;103.11100487700807;104.20895396469099;96.21015245276199;96.14206626937604;103.06891907576046;103.21844356174185;104.16192539109518;103.0
103.2105784174913;103.08063562161858;103.1183362042157;103.19201001670235;103.10347803903025;103.11093789161335;104.21008901247784;96.21119636061212;96.14306756686396;103.06946458096726;103.22076705636533;104.16381815582764;103.0
103.20889329172562;103.0790971769952;103.11906376295339;103.18985284966993;103.1031213292118;103.11063933034774;104.21060460973808;96.21228945758067;96.14388138548621;103.0699284929167;103.22288966968362;104.16563805448666;103.0
