rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
3.097883869738681;3.0996885934849554;3.1023751913321984;3.1067204387704104;3.0996885934849554;3.1115926379256433;3.0863175731787016;3.348920693992252;3.3525397282241625;3.126214807749871;3.131378501729491;3.1050598177978843;0.0
3.095688794223726;3.0974435868923678;3.100114410464012;3.104418172895226;3.0974435868923678;3.1092713118754247;3.0840436282434673;3.346516254118774;3.3501858848212938;3.1240438176288;3.129267944269567;3.1029935946697798;0.0
3.0935670009402845;3.095260692630651;3.0978669037002917;3.1021378872449428;3.095260692630651;3.10694618368629;3.081757412545954;3.34408559181284;3.347799133144858;3.1218400916159923;3.12713268615846;3.100914267699697;0.0
3.091393043304359;3.093153805624519;3.0956737685681595;3.0998749690088365;3.093153805624519;3.1046418691336157;3.079463090582247;3.341634453344074;3.3453838217093987;3.1196065825251478;3.1249694431510227;3.0988156452340414;0.0
3.089236925543207;3.0909634853470256;3.0935532115159132;3.0976490243309054;3.0909634853470256;3.1023594559066296;3.0771747247640207;3.339168036212234;3.3429452081384556;3.117347817025315;3.1227774802761608;3.096693137583177;0.0
3.0869992054569124;3.0888157116780244;3.0913739484816367;3.0954789177468305;3.0888157116780244;3.1000948167195754;3.074900019410559;3.3366959987079916;3.3404885109506695;3.115068856298708;3.1205582131537914;3.094544260013964;0.0
3.0847636947007104;3.0865560481421;3.089221183851146;3.093303959751383;3.0865560481421;3.0978654296685297;3.072640905019872;3.3342274160354495;3.3380218363212855;3.1127744792500605;3.1183145474550864;3.092368646352477;0.0
3.0824382823410876;3.0843264297307096;3.08697846344239;3.0911407605861343;3.0843264297307096;3.0956900576161295;3.070406842561265;3.331768259473707;3.335553920688221;3.110473436529049;3.11605015449827;3.090167698591556;0.0
3.0800651353413975;3.081977647349899;3.0847467684072343;3.088935428251743;3.081977647349899;3.093515118406702;3.068211759266019;3.3293264016815574;3.3330917020121142;3.1081736090787317;3.113770781677517;3.0879440364311783;0.0
3.0776666428998496;3.079598556324831;3.0824165439880717;3.086716128025486;3.079598556324831;3.0913508696884344;3.0660367791917453;3.326912922062282;3.330642726187362;3.105880854329476;3.111483048432776;3.0857019542715434;0.0
3.07525469290584;3.0771953306874753;3.0800451981603447;3.0844380562361153;3.0771953306874753;3.0891492228177326;3.063877243136977;3.324524887423219;3.328216837325521;3.1036027115246245;3.1091932627476973;3.083446979137033;0.0
3.0728355974172175;3.074781252287615;3.0776470253686328;3.082110564560167;3.074781252287615;3.086931462816971;3.061707453419373;3.3221584248936664;3.3258155690963815;3.1013490600831486;3.1069082358589015;3.081185030671422;0.0
3.0704127079182495;3.0723609328232313;3.075235467955685;3.0797456235276153;3.0723609328232313;3.084658768512711;3.059524616858795;3.319799009920624;3.3234369387206315;3.099117691259375;3.104636033061669;3.0789224788037015;0.0
3.0680333412717116;3.06993741633515;3.07281653724782;3.0773559834869317;3.06993741633515;3.082336121008973;3.0573084822236467;3.3174372284434703;3.321070806167781;3.096906912335278;3.1023805203408905;3.07666657529095;0.0
3.06563154641294;3.0675688205436744;3.0703937475909164;3.0749508242141514;3.0675688205436744;3.079974910983459;3.0550511296467397;3.3150580998355355;3.3187075035828637;3.094703932079352;3.10014329167193;3.0744227061339946;0.0
3.0632633802902953;3.0651589263955388;3.0680165622488746;3.0725363237399064;3.0651589263955388;3.0775877738026267;3.052754040889844;3.312649488257061;3.316333907649642;3.092501367354097;3.0979200613622653;3.072194182047377;0.0
3.0609586072033172;3.062800940298436;3.065611852339613;3.0701415941433208;3.062800940298436;3.075184199588154;3.050424099501552;3.3102053650156997;3.313937537313004;3.0902848992553973;3.0957052777001963;3.0699801956081005;0.0
3.058733030964967;3.060509149129387;3.063246460670976;3.0677415766238663;3.060509149129387;3.0727706593456;3.048069420638174;3.3077256951390988;3.311510108176546;3.088044051460154;3.093489805558076;3.0677773825047345;0.0
3.0565950428529836;3.058299726775096;3.0609430040632666;3.065359905105617;3.058299726775096;3.070374237072953;3.0456972839443264;3.3052143664956573;3.3090487013229217;3.0857722887456065;3.091263961621227;3.0655792807856015;0.0
3.0545035610048172;3.0561791658574924;3.05871867758711;3.063019674615071;3.0561791658574924;3.0679745587928577;3.0433245385973593;3.3026770440263373;3.3065548250125056;3.083468532998426;3.089019349295081;3.0633777233709463;0.0
3.0525278470544706;3.05409477817844;3.0565816701675788;3.0607408541733014;3.05409477817844;3.065591273429969;3.0409499036705183;3.3001249874874348;3.304032691037762;3.08113525942013;3.0867505632690673;3.061164462085909;0.0
3.050522527170088;3.052145576417946;3.054488942431621;3.058537171289611;3.052145576417946;3.0632472091590524;3.0385822538661533;3.2975638355566024;3.301491095232671;3.078777018022238;3.084455419235573;3.058932826654983;0.0
3.0485014875593452;3.050126565880152;3.0525169922730546;3.056392276369997;3.050126565880152;3.0609625940021523;3.0362371886180477;3.2950009938373714;3.2989367799962035;3.0764035775506535;3.0821344854063133;3.0566786034324767;0.0
3.0463810266367015;3.048105031254028;3.050505440651576;3.054339013705465;3.048105031254028;3.058751734171284;3.0339324784765442;3.2924480873924145;3.29637691907989;3.074019721882851;3.0797920905288017;3.054400182257805;0.0
3.044207776438249;3.0459604361382717;3.0484854882990637;3.0523078510277357;3.0459604361382717;3.0566010157318813;3.031684130350752;3.289920130780789;3.293821581396979;3.071632956295848;3.0774327493758933;3.052099167423711;0.0
3.041915422280054;3.0437801952070833;3.0463606486539527;3.0502826279770505;3.0437801952070833;3.054539099014725;3.02949371163091;3.287433172454504;3.2912840525409206;3.0692534745685927;3.0750621990296843;3.0497787259858233;0.0
