i,j,delta,beta,priority,integral,max_delta,pi
1,6,420,0.11,0.05,1368.0580101896267,0.5459826894033054,0.49653025719374355
1,6,420,0.12,0.05,1317.145961312382,0.5441030596005455,0.4982635296064655
1,6,420,0.13,0.05,1270.6856860616679,0.5445478949162139,0.4978533313963071
1,6,420,0.14,0.05,1228.6973967552183,0.5431559654726299,0.49913687824232816
1,6,420,0.15,0.05,1194.7277421239771,0.5437258937756354,0.49861132741131964
1,6,420,0.16,0.05,1164.9466056076742,0.5422746227596995,0.49994959519767374
1,6,420,0.17,0.05,1143.863836677301,0.546625654353029,0.4959373567151138
1,6,420,0.18,0.05,1125.9654985346915,0.5438845095558801,0.4984650622501071
1,6,420,0.19,0.05,1110.1438881691154,0.547292696108678,0.49532225417124986
1,6,420,0.2,0.05,1095.871057433545,0.5435629141437436,0.49876161663283486
1,6,480,0.01,0.05,3000.4278136297216,1.1252011499584293,-0.03758735317047722
1,6,480,0.02,0.05,3052.4754558726586,1.1668371676825777,-0.07598138203238716
1,6,480,0.03,0.05,3095.045198770367,1.2092990570817708,-0.11513697606457773
1,6,480,0.04,0.05,3123.8233273064716,1.2526796472940442,-0.15513973626348873
1,6,480,0.05,0.05,3117.8668833216025,1.279975688692325,-0.1803103711739848
1,6,480,0.06,0.05,2957.96610157751,1.254710546895931,-0.15701249985118548
1,6,480,0.07,0.05,2750.0837403757578,1.2293764899790867,-0.13365107948435606
1,6,480,0.08,0.05,2501.9266012411613,1.2041874661466008,-0.1104233991995797
1,6,480,0.09,0.05,2036.4983876284969,1.179034929451049,-0.08722936498052018
1,6,480,0.1,0.05,1426.5344875841015,0.5424877256565676,0.4997530855596215
1,6,480,0.11,0.05,1379.3656609963207,0.5485268208284431,0.4941842245829309
1,6,480,0.12,0.05,1328.423381937759,0.5501951662400617,0.49264578490049765
1,6,480,0.13,0.05,1277.4554107087688,0.5503121302785005,0.4925379282678731
1,6,480,0.14,0.05,1228.5785864904026,0.5468293241373181,0.49574954568025204
1,6,480,0.15,0.05,1179.4148185390573,0.5563699901516139,0.48695176370356064
1,6,480,0.16,0.05,1127.2392188774897,0.5536643282055977,0.48944674925991627
1,6,480,0.17,0.05,1103.7407888678515,0.5506635673732083,0.49221385582543264
1,6,480,0.18,0.05,1085.7850399700403,0.5483205998553768,0.49437438815823465
1,6,480,0.19,0.05,1070.2333503927975,0.5491594168643572,0.4936008856425516
1,6,480,0.2,0.05,1056.3839817197656,0.5519078427416565,0.4910664659687736
1,6,540,0.01,0.05,2997.874478755061,1.1240025241368177,-0.036482058358315146
1,6,540,0.02,0.05,3047.6216962055114,1.1655762238243155,-0.07481862157801042
1,6,540,0.03,0.05,3086.799703002038,1.2080523487295636,-0.1139873426684601
1,6,540,0.04,0.05,3109.4972252345897,1.2514606045119643,-0.15401561425765303
1,6,540,0.05,0.05,3091.84327948828,1.279526293881077,-0.1798959684934075
1,6,540,0.06,0.05,2905.9589954517805,1.254710546895931,-0.15701249985118548
1,6,540,0.07,0.05,2698.3734143160473,1.2293764899790864,-0.13365107948435587
1,6,540,0.08,0.05,2456.086311899978,1.2041874661466008,-0.1104233991995797
1,6,540,0.09,0.05,1992.8514791834477,1.1790350324767995,-0.08722945998416985
1,6,540,0.1,0.05,1397.9180564869725,0.536375239907355,0.5053896225557417
1,6,540,0.11,0.05,1359.6602285413298,0.5350027361741149,0.5066552562745145
1,6,540,0.12,0.05,1322.426836259601,0.5350027361741149,0.5066552562745145
1,6,540,0.13,0.05,1286.7886157414398,0.5350027361741149,0.5066552562745145
1,6,540,0.14,0.05,1254.3391729330062,0.5350027361741149,0.5066552562745145
1,6,540,0.15,0.05,1225.7832839505527,0.535002736174115,0.5066552562745144
1,6,540,0.16,0.05,1200.7827147007622,0.5350027361741149,0.5066552562745145
1,6,540,0.17,0.05,1177.6322875132118,0.5354180441529358,0.5062722862548772
1,6,540,0.18,0.05,1151.5080531976064,0.535998890759641,0.5057366672739763
1,6,540,0.19,0.05,1123.1641090724138,0.5362446704693228,0.5055100252034086
1,6,540,0.2,0.05,1089.3653311150845,0.5363484856994056,0.5054142935470692
1,6,600,0.01,0.05,2994.237297172945,1.1240025242274336,-0.0364820584418753
1,6,600,0.02,0.05,3040.1011034543753,1.1655762238247163,-0.07481862157838
1,6,600,0.03,0.05,3074.262896093245,1.2080523487295636,-0.1139873426684601
1,6,600,0.04,0.05,3088.216735396325,1.2514606045119643,-0.15401561425765303
1,6,600,0.05,0.05,3055.7206648566394,1.279526293881077,-0.1798959684934075
1,6,600,0.06,0.05,2836.929446834213,1.254710546895931,-0.15701249985118548
1,6,600,0.07,0.05,2626.758547955041,1.2293764899790864,-0.13365107948435587
1,6,600,0.08,0.05,2382.5884393069196,1.2041874661466008,-0.1104233991995797
1,6,600,0.09,0.05,1916.882579666252,1.1790350324767995,-0.08722945998416985
1,6,600,0.1,0.05,1364.533160323936,0.5354468615438625,0.5062457127303319
1,6,600,0.11,0.05,1329.7031352051226,0.5350027361741149,0.5066552562745145
1,6,600,0.12,0.05,1294.3904712280657,0.5350027361741149,0.5066552562745145
1,6,600,0.13,0.05,1260.7290296890073,0.5350027361741149,0.5066552562745145
1,6,600,0.14,0.05,1228.4141220219415,0.5350027361741149,0.5066552562745145
1,6,600,0.15,0.05,1199.4446913453664,0.535002736174115,0.5066552562745144
1,6,600,0.16,0.05,1173.9090385414572,0.5350027361741149,0.5066552562745145
1,6,600,0.17,0.05,1154.6112927009378,0.5354180441529358,0.5062722862548772
1,6,600,0.18,0.05,1141.1789648008069,0.535998890759641,0.5057366672739763
1,6,600,0.19,0.05,1128.884820424009,0.5362446704693228,0.5055100252034086
1,6,600,0.2,0.05,1117.6130126256448,0.5363484856994056,0.5054142935470692
1,6,660,0.01,0.05,2990.8366812898466,1.1245310672396551,-0.03696944644810681
1,6,660,0.02,0.05,3032.7636626386075,1.1659567031570799,-0.07516947488440251
1,6,660,0.03,0.05,3060.8478715415695,1.2082705435271863,-0.11418854772637292
1,6,660,0.04,0.05,3063.52291765409,1.2514623422964226,-0.15401721672951024
1,6,660,0.05,0.05,3008.19767892998,1.279526293881077,-0.1798959684934075
1,6,660,0.06,0.05,2767.5644692090764,1.254710546895931,-0.15701249985118548
1,6,660,0.07,0.05,2554.3884405074864,1.2293764899790864,-0.13365107948435587
1,6,660,0.08,0.05,2308.2869638522902,1.2041874661466008,-0.1104233991995797
1,6,660,0.09,0.05,1845.3175658840748,1.1790350324767995,-0.08722945998416985
1,6,660,0.1,0.05,1330.860350861386,0.5376376601528774,0.504225500673011
1,6,660,0.11,0.05,1299.9968861123486,0.5350027361741149,0.5066552562745145
1,6,660,0.12,0.05,1266.4193099421984,0.5350027361741149,0.5066552562745145
1,6,660,0.13,0.05,1234.547615933307,0.5350027361741149,0.5066552562745145
1,6,660,0.14,0.05,1204.0573558007843,0.5350027361741149,0.5066552562745145
1,6,660,0.15,0.05,1175.1189371802313,0.535002736174115,0.5066552562745144
1,6,660,0.16,0.05,1149.1361185849523,0.5350027361741149,0.5066552562745145
1,6,660,0.17,0.05,1126.1975451108933,0.5354180441529358,0.5062722862548772
1,6,660,0.18,0.05,1109.5408522709888,0.535998890759641,0.5057366672739763
1,6,660,0.19,0.05,1097.1418177258465,0.5362446704693228,0.5055100252034086
1,6,660,0.2,0.05,1085.871659937086,0.5363484856994056,0.5054142935470692
1,6,720,0.01,0.05,2987.4604110125106,1.1240025242918956,-0.03648205850131795
1,6,720,0.02,0.05,3025.225735071745,1.1655762238249605,-0.07481862157860522
1,6,720,0.03,0.05,3047.0405285446404,1.2080523487295636,-0.1139873426684601
1,6,720,0.04,0.05,3037.9476353511013,1.2518836590833238,-0.15440572768133712
1,6,720,0.05,0.05,2956.9396149678346,1.279526293881077,-0.1798959684934075
1,6,720,0.06,0.05,2699.173178242403,1.2547105468959308,-0.15701249985118526
1,6,720,0.07,0.05,2479.881409950789,1.2293764899790864,-0.13365107948435587
1,6,720,0.08,0.05,2232.8356021283166,1.2041874661466008,-0.1104233991995797
1,6,720,0.09,0.05,1776.6984054413356,1.1790350324767995,-0.08722945998416985
1,6,720,0.1,0.05,1294.8466004126176,0.5388333851379216,0.5031228808237532
1,6,720,0.11,0.05,1266.3261213928195,0.5351419734527484,0.5065268607077259
1,6,720,0.12,0.05,1235.1263931711296,0.5350027361741149,0.5066552562745145
1,6,720,0.13,0.05,1204.2948805125,0.5350027361741149,0.5066552562745145
1,6,720,0.14,0.05,1175.2008973254951,0.5350027361741149,0.5066552562745145
1,6,720,0.15,0.05,1147.6410712539011,0.535002736174115,0.5066552562745144
1,6,720,0.16,0.05,1121.5685439139618,0.5350027361741149,0.5066552562745145
1,6,720,0.17,0.05,1097.844127603856,0.5354180441529358,0.5062722862548772
1,6,720,0.18,0.05,1077.3577424415885,0.535998890759641,0.5057366672739763
1,6,720,0.19,0.05,1064.3319991825122,0.5362446704693228,0.5055100252034086
1,6,720,0.2,0.05,1052.9454964398228,0.5363484856994056,0.5054142935470692
1,7,60,0.01,0.05,3086.867369226454,1.139233228928325,-0.05052682419607202
1,7,60,0.02,0.05,3232.1527033636507,1.1963844786468905,-0.10322799138565607
1,7,60,0.03,0.05,3379.3517273681755,1.254776512840707,-0.15707332935712934
1,7,60,0.04,0.05,3528.2512389941076,1.3144564338174374,-0.2121062727965817
1,7,60,0.05,0.05,3655.1640737317443,1.355564591994448,-0.2500135438993294
1,7,60,0.06,0.05,3385.8683126693227,1.330299406312375,-0.22671563210801
1,7,60,0.07,0.05,3062.257067704462,1.3049653493955304,-0.20335421174118037
1,7,60,0.08,0.05,2661.0931566802724,1.2797763255630443,-0.1801265314564038
1,7,60,0.09,0.05,1840.7311821837932,1.2518153765773175,-0.1543427619932221
1,7,60,0.1,0.05,1010.0718521402961,0.32793207655516105,0.6976023572806171
1,7,60,0.11,0.05,997.0547375304585,0.3289600644554801,0.696654413666604
1,7,60,0.12,0.05,988.1705217720207,0.3301145660366047,0.6955898073605808
1,7,60,0.13,0.05,981.1957087973515,0.32953245048025037,0.6961265964843562
1,7,60,0.14,0.05,974.8273437318147,0.3277392726288029,0.697780148527665
1,7,60,0.15,0.05,968.7375877289007,0.3263216354654518,0.6990874013616423
1,7,60,0.16,0.05,962.9884910377667,0.32632163546545184,0.6990874013616422
1,7,60,0.17,0.05,957.4705085973521,0.3267655230052621,0.6986780771287668
1,7,60,0.18,0.05,952.2100650060927,0.32853792753296507,0.6970436808941785
1,7,60,0.19,0.05,947.2042817210161,0.33030988300447545,0.6954096987500183
1,7,60,0.2,0.05,942.4219011445458,0.32776109385695595,0.6977600264096214
1,7,120,0.01,0.05,3082.851912298827,1.1392510644067082,-0.05054327091478444
1,7,120,0.02,0.05,3222.8477202561494,1.1963979065552024,-0.10324037372977694
1,7,120,0.03,0.05,3358.922855074799,1.2547909339463923,-0.15708662756330202
1,7,120,0.04,0.05,3477.6282466883417,1.314489374406492,-0.21213664846639896
1,7,120,0.05,0.05,3570.5533426541915,1.355564591994448,-0.2500135438993294
1,7,120,0.06,0.05,3355.8246728907484,1.330299406312375,-0.22671563210801
1,7,120,0.07,0.05,3051.651659262691,1.3049653493955304,-0.20335421174118037
1,7,120,0.08,0.05,2653.0833914919094,1.2797763255630443,-0.1801265314564038
1,7,120,0.09,0.05,1830.2003053614021,1.2488660335401107,-0.15162306957584396
1,7,120,0.1,0.05,1002.8665676991959,0.32632163546545184,0.6990874013616422
1,7,120,0.11,0.05,988.0468426923607,0.3263216354654518,0.6990874013616423
1,7,120,0.12,0.05,973.4007338962158,0.32632163546545184,0.6990874013616422
1,7,120,0.13,0.05,959.219844936854,0.3263216354654519,0.6990874013616422
1,7,120,0.14,0.05,945.4497006820832,0.3270423938969999,0.6984227647912895
1,7,120,0.15,0.05,936.6994338998018,0.3263216354654518,0.6990874013616423
1,7,120,0.16,0.05,928.7849658744757,0.32806294368286854,0.6974816801228839
1,7,120,0.17,0.05,921.4929020790624,0.32692329142241516,0.6985325933507119
1,7,120,0.18,0.05,914.6868042511555,0.3276418414449009,0.6978699932316318
1,7,120,0.19,0.05,907.9239946409432,0.3276561309609023,0.6978568163689113
1,7,120,0.2,0.05,901.2781407473417,0.3270277155846183,0.698436300176757
1,7,180,0.01,0.05,3076.0653742278078,1.139258681774112,-0.050550295155812684
1,7,180,0.02,0.05,3208.003797300501,1.1964163180523637,-0.10325735161556049
1,7,180,0.03,0.05,3322.2542127742663,1.2548145913903606,-0.1571084429202013
1,7,180,0.04,0.05,3424.8353998424627,1.3144943905104227,-0.21214127399135585
1,7,180,0.05,0.05,3496.429270773782,1.355564591994448,-0.2500135438993294
1,7,180,0.06,0.05,3312.6164087149737,1.330299406312375,-0.22671563210801
1,7,180,0.07,0.05,3017.9102599240687,1.3049653493955304,-0.20335421174118037
1,7,180,0.08,0.05,2585.5751427465234,1.2797763255630443,-0.1801265314564038
1,7,180,0.09,0.05,1708.9163042809203,1.2466842033868037,-0.14961112764535361
1,7,180,0.1,0.05,961.468696579172,0.32632163546545184,0.6990874013616422
1,7,180,0.11,0.05,940.0842868088826,0.32677769010123336,0.6986668574238235
1,7,180,0.12,0.05,915.4992940775778,0.3271928989589891,0.6982839788071888
1,7,180,0.13,0.05,892.6567597985394,0.3269258695384135,0.6985302159797371
1,7,180,0.14,0.05,872.1798046601672,0.3263216354654518,0.6990874013616423
1,7,180,0.15,0.05,861.6438082523382,0.3263216354654518,0.6990874013616423
1,7,180,0.16,0.05,850.8373571207179,0.32632163546545184,0.6990874013616422
1,7,180,0.17,0.05,839.233695558977,0.32632163546545184,0.6990874013616422
1,7,180,0.18,0.05,827.0592078943635,0.32632163546545173,0.6990874013616424
1,7,180,0.19,0.05,814.6177718940851,0.3267695014841781,0.6986744084341445
1,7,180,0.2,0.05,802.3508758999584,0.3270277155846183,0.698436300176757
1,7,240,0.01,0.05,3064.5608091001054,1.1392587705874968,-0.05055037705374261
1,7,240,0.02,0.05,3184.2245468505103,1.1964163354679243,-0.10325736767505828
1,7,240,0.03,0.05,3286.2214858011835,1.2548145938237651,-0.1571084451641288
1,7,240,0.04,0.05,3372.716616519913,1.3144943907042024,-0.21214127417004683
1,7,240,0.05,0.05,3432.408541604147,1.355564591994448,-0.2500135438993294
1,7,240,0.06,0.05,3235.891022548244,1.330299406312375,-0.22671563210801
1,7,240,0.07,0.05,2946.177540004526,1.3049653493955304,-0.20335421174118037
1,7,240,0.08,0.05,2507.4236176920226,1.2797763255630443,-0.1801265314564038
1,7,240,0.09,0.05,1645.678616780342,1.2430802889566503,-0.14628783204191959
1,7,240,0.1,0.05,931.2541031017679,0.32696284769611744,0.6984961171265865
1,7,240,0.11,0.05,908.5758353437249,0.3263216354654518,0.6990874013616423
1,7,240,0.12,0.05,886.0147770564105,0.32632163546545184,0.6990874013616422
1,7,240,0.13,0.05,864.0674930256395,0.3263216354654519,0.6990874013616422
1,7,240,0.14,0.05,843.0368554755855,0.3263216354654518,0.6990874013616423
1,7,240,0.15,0.05,823.8790733807585,0.3263216354654518,0.6990874013616423
1,7,240,0.16,0.05,806.1309378674098,0.32632163546545184,0.6990874013616422
1,7,240,0.17,0.05,785.3055118999841,0.32632163546545184,0.6990874013616422
1,7,240,0.18,0.05,763.4176489319176,0.32632163546545173,0.6990874013616424
1,7,240,0.19,0.05,740.0216600417714,0.3267695014841781,0.6986744084341445
1,7,240,0.2,0.05,716.2750489312428,0.3270277155846183,0.698436300176757
1,7,300,0.01,0.05,3053.21511870428,1.139258773330222,-0.05055037958290545
1,7,300,0.02,0.05,3160.6222524189743,1.1964163360013729,-0.10325736816696991
1,7,300,0.03,0.05,3261.754381110576,1.2548145938635513,-0.15710844520081704
1,7,300,0.04,0.05,3335.7990378242557,1.3144943907058595,-0.21214127417157494
1,7,300,0.05,0.05,3380.557844237989,1.355564591994448,-0.2500135438993294
1,7,300,0.06,0.05,3190.0780260906026,1.330299406312375,-0.22671563210801
1,7,300,0.07,0.05,2914.1923688716543,1.3049653493955304,-0.20335421174118037
1,7,300,0.08,0.05,2474.914649237281,1.2797763255630443,-0.1801265314564038
1,7,300,0.09,0.05,1609.5650436768744,1.220975161464472,-0.12590392048357046
1,7,300,0.1,0.05,907.9481836967719,0.32632163546545184,0.6990874013616422
1,7,300,0.11,0.05,874.9265788202681,0.3263216354654518,0.6990874013616423
1,7,300,0.12,0.05,845.3977083042565,0.32632163546545184,0.6990874013616422
1,7,300,0.13,0.05,817.6776181052519,0.3263216354654519,0.6990874013616422
1,7,300,0.14,0.05,794.0711388473637,0.3263216354654518,0.6990874013616423
1,7,300,0.15,0.05,771.1286769052973,0.3263216354654518,0.6990874013616423
1,7,300,0.16,0.05,745.9577291696579,0.32632163546545184,0.6990874013616422
1,7,300,0.17,0.05,720.1119731737965,0.32632163546545184,0.6990874013616422
1,7,300,0.18,0.05,696.9303122670391,0.32632163546545173,0.6990874013616424
1,7,300,0.19,0.05,677.5012490400916,0.3267695014841781,0.6986744084341445
1,7,300,0.2,0.05,663.3707346239338,0.3270277155846183,0.698436300176757
1,7,360,0.01,0.05,3043.7267997517547,1.1392587749702394,-0.05055038109522293
1,7,360,0.02,0.05,3140.11670686421,1.1964163361741422,-0.10325736832628658
1,7,360,0.03,0.05,3230.714306440306,1.2548145938691402,-0.15710844520597073
1,7,360,0.04,0.05,3312.020512285514,1.3144943907059263,-0.21214127417163656
1,7,360,0.05,0.05,3342.4097522174266,1.355564591994448,-0.2500135438993294
1,7,360,0.06,0.05,3156.473673464498,1.330299406312375,-0.22671563210801
1,7,360,0.07,0.05,2848.1534606820883,1.3049653493955304,-0.20335421174118037
1,7,360,0.08,0.05,2387.831603508027,1.2797763255630443,-0.1801265314564038
1,7,360,0.09,0.05,1503.440638319446,1.1552817083379516,-0.06532568862458837
1,7,360,0.1,0.05,863.4518228497988,0.32725923836518284,0.6982228049194036
1,7,360,0.11,0.05,835.3525124144815,0.32654108923153063,0.6988850353648626
1,7,360,0.12,0.05,812.7963303678874,0.330662666128723,0.6950843850866394
1,7,360,0.13,0.05,791.8685322943512,0.32944375232950823,0.6962083881528619
1,7,360,0.14,0.05,769.4951028851989,0.3320593213612641,0.6937964804252572
1,7,360,0.15,0.05,746.2211560244461,0.3279392958655109,0.697595700101927
1,7,360,0.16,0.05,723.1704000429464,0.3280884019121354,0.6974582041988482
1,7,360,0.17,0.05,703.5911399511858,0.33089645088866637,0.6948688039789502
1,7,360,0.18,0.05,687.8650478329479,0.32632163546545173,0.6990874013616424
1,7,360,0.19,0.05,674.6123223686831,0.3278228769011441,0.6977030541026767
1,7,360,0.2,0.05,663.9727119636257,0.3270277155846183,0.698436300176757
1,7,420,0.01,0.05,3039.3063356176563,1.1392587759544546,-0.050550382002802166
1,7,420,0.02,0.05,3130.2418697657554,1.1964163362207723,-0.10325736836928577
1,7,420,0.03,0.05,3212.7693901499642,1.2548145938694546,-0.15710844520626066
1,7,420,0.04,0.05,3283.2595246873266,1.3157221108720976,-0.21327339789697997
1,7,420,0.05,0.05,3304.9745764653303,1.3555645919890773,-0.250013543894377
1,7,420,0.06,0.05,3101.7954431334865,1.330299406312375,-0.22671563210801
1,7,420,0.07,0.05,2797.357481564164,1.3049653493955304,-0.20335421174118037
1,7,420,0.08,0.05,2341.1004870373386,1.2797763255630443,-0.1801265314564038
1,7,420,0.09,0.05,1452.106376186697,1.087179762520594,-0.0025265013779329063
1,7,420,0.1,0.05,844.0287559219955,0.3320728797712968,0.6937839777409331
1,7,420,0.11,0.05,817.9143832223224,0.3291257591066439,0.6965016208308147
1,7,420,0.12,0.05,792.7360389530496,0.3317011616511069,0.6941267520266399
1,7,420,0.13,0.05,765.9396971658374,0.3357562471484952,0.6903874157948288
1,7,420,0.14,0.05,736.1508254478948,0.33370244858162396,0.6922812953194133
1,7,420,0.15,0.05,711.2433793901544,0.32945712018725304,0.6961960611834702
1,7,420,0.16,0.05,688.9647051173092,0.3306208417465349,0.6951229528129649
1,7,420,0.17,0.05,674.2423697595389,0.33175423261497244,0.6940778134338118
1,7,420,0.18,0.05,662.2187584097509,0.33399791473437623,0.6920088356410731
1,7,420,0.19,0.05,651.732064931606,0.3272949127052408,0.6981899083621274
1,7,420,0.2,0.05,642.4942903665118,0.3296263265807479,0.6960400300471952
1,7,480,0.01,0.05,3037.1270372896424,1.140452012627512,-0.0516507072925064
1,7,480,0.02,0.05,3125.761247408918,1.197666384750636,-0.1044100818600992
1,7,480,0.03,0.05,3204.3604362180004,1.2560472010512822,-0.1582450754197462
1,7,480,0.04,0.05,3268.1222131746326,1.3156944269626782,-0.21324786959539507
1,7,480,0.05,0.05,3277.151858732754,1.355564445494893,-0.25001340880696354
1,7,480,0.06,0.05,3045.08638355885,1.330299406312375,-0.22671563210801
1,7,480,0.07,0.05,2751.6772275838985,1.3049653493955304,-0.20335421174118037
1,7,480,0.08,0.05,2337.289997635485,1.2797763255630443,-0.1801265314564038
1,7,480,0.09,0.05,1505.1663032780373,1.0872043312024529,-0.002549157019177024
1,7,480,0.1,0.05,856.1919932645072,0.32632163546545184,0.6990874013616422
1,7,480,0.11,0.05,833.9186133013128,0.3263216354654518,0.6990874013616423
1,7,480,0.12,0.05,813.1934287900011,0.32632163546545184,0.6990874013616422
1,7,480,0.13,0.05,785.8914696662905,0.32921533879419734,0.6964190162663687
1,7,480,0.14,0.05,748.8707555676283,0.3263216354654518,0.6990874013616423
1,7,480,0.15,0.05,707.8370186908264,0.3296936246052237,0.6959779721839482
1,7,480,0.16,0.05,665.3156629559157,0.32797560592681213,0.6975622173238473
1,7,480,0.17,0.05,649.5237924845648,0.3340087890330835,0.691998808069724
1,7,480,0.18,0.05,637.598140259929,0.3336192692582656,0.6923579978840748
1,7,480,0.19,0.05,627.4187738017886,0.336610496697671,0.6895996823938193
1,7,480,0.2,0.05,618.4577609239577,0.33063566474610984,0.6951092840063735
1,7,540,0.01,0.05,3033.567253897577,1.1392587765450732,-0.050550382547432306
1,7,540,0.02,0.05,3118.867342284954,1.1964163362319538,-0.10325736837959662
1,7,540,0.03,0.05,3193.0662604663808,1.2548145938694673,-0.15710844520627232
1,7,540,0.04,0.05,3249.577377810285,1.3144943907059272,-0.2121412741716374
1,7,540,0.05,0.05,3246.1157664942734,1.3551151532975207,-0.2495991007502318
1,7,540,0.06,0.05,2971.584071816831,1.330299406312375,-0.22671563210801
1,7,540,0.07,0.05,2670.7720668037937,1.3049653493955304,-0.20335421174118037
1,7,540,0.08,0.05,2258.361810051812,1.2797763255630443,-0.1801265314564038
1,7,540,0.09,0.05,1438.5320210831064,1.0872043312024529,-0.002549157019177024
1,7,540,0.1,0.05,834.6578943432802,0.32701405905534076,0.69844889334027
1,7,540,0.11,0.05,814.3517577878181,0.3263216354654518,0.6990874013616423
1,7,540,0.12,0.05,795.0339582936579,0.32632163546545184,0.6990874013616422
1,7,540,0.13,0.05,773.63478095784,0.3263216354654519,0.6990874013616422
1,7,540,0.14,0.05,749.9621461780174,0.3263216354654518,0.6990874013616423
1,7,540,0.15,0.05,728.7525816478292,0.3263216354654518,0.6990874013616423
1,7,540,0.16,0.05,710.3608085774891,0.32632163546545184,0.6990874013616422
1,7,540,0.17,0.05,699.995924577171,0.32632163546545184,0.6990874013616422
1,7,540,0.18,0.05,690.190120616221,0.32632163546545173,0.6990874013616424
1,7,540,0.19,0.05,672.039361345668,0.3267695014841781,0.6986744084341445
1,7,540,0.2,0.05,645.416470040346,0.3270277155846183,0.698436300176757
1,7,600,0.01,0.05,3029.080338471248,1.1392587766837918,-0.05055038267534957
1,7,600,0.02,0.05,3109.602508104138,1.1964163362327762,-0.10325736838035503
1,7,600,0.03,0.05,3177.9494927324877,1.2548145938694673,-0.15710844520627232
1,7,600,0.04,0.05,3224.790625042032,1.3144943907059272,-0.2121412741716374
1,7,600,0.05,0.05,3203.852604618409,1.3551151532975207,-0.2495991007502318
1,7,600,0.06,0.05,2894.229692407937,1.330299406312375,-0.22671563210801
1,7,600,0.07,0.05,2590.7924642410603,1.3049653493955304,-0.20335421174118037
1,7,600,0.08,0.05,2178.65137971703,1.2797763255630443,-0.1801265314564038
1,7,600,0.09,0.05,1375.5447052164868,1.0872043312024529,-0.002549157019177024
1,7,600,0.1,0.05,814.071807008352,0.3267327572653734,0.69870829156405
1,7,600,0.11,0.05,795.9999834239989,0.3263216354654518,0.6990874013616423
1,7,600,0.12,0.05,777.8945347966686,0.32632163546545184,0.6990874013616422
1,7,600,0.13,0.05,759.6414718013613,0.3263216354654519,0.6990874013616422
1,7,600,0.14,0.05,735.854802073536,0.3263216354654518,0.6990874013616423
1,7,600,0.15,0.05,714.1979568769915,0.3263216354654518,0.6990874013616423
1,7,600,0.16,0.05,694.8847837760846,0.32632163546545184,0.6990874013616422
1,7,600,0.17,0.05,680.9694562297955,0.32632163546545184,0.6990874013616422
1,7,600,0.18,0.05,672.2618806615533,0.32632163546545173,0.6990874013616424
1,7,600,0.19,0.05,664.2461833180244,0.3267695014841781,0.6986744084341445
1,7,600,0.2,0.05,656.934316391237,0.3270277155846183,0.698436300176757
1,7,660,0.01,0.05,3025.01414508432,1.1394769119678243,-0.05075153285369831
1,7,660,0.02,0.05,3100.9489053453167,1.196416336233259,-0.10325736838080017
1,7,660,0.03,0.05,3162.545727617936,1.2548145938694673,-0.15710844520627232
1,7,660,0.04,0.05,3197.4384451478777,1.3144943907059272,-0.2121412741716374
1,7,660,0.05,0.05,3152.6226261260003,1.3551151532975207,-0.2495991007502318
1,7,660,0.06,0.05,2819.209716878675,1.330299406312375,-0.22671563210801
1,7,660,0.07,0.05,2511.07663259049,1.3049653493955304,-0.20335421174118037
1,7,660,0.08,0.05,2099.6045451252335,1.2797763255630443,-0.1801265314564038
1,7,660,0.09,0.05,1317.178382363429,1.0872043312024529,-0.002549157019177024
1,7,660,0.1,0.05,793.1628900061694,0.32632163546545184,0.6990874013616422
1,7,660,0.11,0.05,776.6940764003197,0.3270250479275981,0.6984387601166413
1,7,660,0.12,0.05,760.4496905472472,0.32632163546545184,0.6990874013616422
1,7,660,0.13,0.05,743.8852352620793,0.3263216354654519,0.6990874013616422
1,7,660,0.14,0.05,724.4123482072681,0.3263216354654518,0.6990874013616423
1,7,660,0.15,0.05,702.5969070489671,0.3263216354654518,0.6990874013616423
1,7,660,0.16,0.05,682.799185477704,0.32632163546545184,0.6990874013616422
1,7,660,0.17,0.05,665.0677037288286,0.32632163546545184,0.6990874013616422
1,7,660,0.18,0.05,653.259732442712,0.32632163546545173,0.6990874013616424
1,7,660,0.19,0.05,645.144812850754,0.3267695014841781,0.6986744084341445
1,7,660,0.2,0.05,637.8367347869962,0.3270277155846183,0.698436300176757
1,7,720,0.01,0.05,3021.036870625392,1.1392587769827207,-0.05055038295100235
1,7,720,0.02,0.05,3092.2361323644295,1.196416336233465,-0.10325736838099019
1,7,720,0.03,0.05,3147.0206205772265,1.2548145938694673,-0.15710844520627232
1,7,720,0.04,0.05,3169.5761080566267,1.3149174452772867,-0.21253138759532147
1,7,720,0.05,0.05,3101.822440307217,1.3551151532975207,-0.2495991007502318
1,7,720,0.06,0.05,2744.5658247122888,1.330299406312375,-0.22671563210801
1,7,720,0.07,0.05,2431.831263838249,1.3049653493955304,-0.20335421174118037
1,7,720,0.08,0.05,2020.3803246147356,1.2797763255630443,-0.1801265314564038
1,7,720,0.09,0.05,1262.8428111088217,1.0872043312024529,-0.002549157019177024
1,7,720,0.1,0.05,771.994039888277,0.32632163546545184,0.6990874013616422
1,7,720,0.11,0.05,756.586515737765,0.3265768124522141,0.6988520937330511
1,7,720,0.12,0.05,741.6290723147924,0.32632163546545184,0.6990874013616422
1,7,720,0.13,0.05,726.3367098635254,0.3263216354654519,0.6990874013616422
1,7,720,0.14,0.05,710.1421900505533,0.3263216354654518,0.6990874013616423
