16;0.16828515819500928;19
32;0.1612542561778975;39
48;0.1662867760035529;43
64;0.160858410300307;50
80;0.16959797980180427;82
96;0.17002320774455568;45
112;0.16993262076852333;117
128;0.16672671861316435;67
144;0.16326931101172718;66
160;0.1698389633822797;114
176;0.17242997646035246;67
192;0.1664354939069321;72
208;0.17325692935962583;83
224;0.1681829141740182;115
240;0.17083104911135205;113
256;0.17136157838562827;83
272;0.16500628325180033;143
288;0.16017057602085286;108
304;0.16396867125781614;137
320;0.16973853074199524;117
336;0.1724927653127642;113
352;0.17163006701872716;125
368;0.17422523519292993;108
384;0.17211276292800903;147
